bar_index,date,open,high,low,close,upper_boundary,lower_boundary,go_long_signal,go_short_signal,pending_signal,action_executed,execution_price,reason,position_size,position_avg_price,equity,unrealized_pnl,total_equity
1821,2024-12-26,99429.610000,99963.700000,95199.140000,95791.600000,107489.840000,91369.380000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1822,2024-12-27,95791.600000,97544.580000,93500.010000,94299.030000,103851.830000,87731.370000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1823,2024-12-28,94299.030000,95733.990000,94135.660000,95300.000000,102359.260000,86238.800000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1824,2024-12-29,95300.000000,95340.000000,93009.520000,93738.200000,103360.230000,87239.770000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1825,2024-12-30,93738.190000,95024.500000,91530.450000,92792.050000,101798.420000,85677.960000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1826,2024-12-31,92792.050000,96250.000000,92033.730000,93576.000000,101203.325000,84380.775000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1827,2025-01-01,93576.000000,95151.150000,92888.000000,94591.790000,101987.275000,85164.725000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1828,2025-01-02,94591.780000,97839.500000,94392.000000,96984.790000,103003.055000,86180.505000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1829,2025-01-03,96984.790000,98976.910000,96100.010000,98174.180000,105396.065000,88573.515000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1830,2025-01-04,98174.170000,98778.430000,97514.790000,98220.500000,106585.445000,89762.895000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1831,2025-01-05,98220.510000,98836.850000,97276.790000,98363.610000,106631.785000,89809.235000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
