trade_id,bar_index,date,action,execution_price,position_size,pnl,commission,net_pnl,equity_after,reason
27,938,2021-07-27,LONG,37241.330000,44.042103,0.000000,1640.186508,-1640.186508,1655113.861653,Long Entry
28,981,2021-09-08,CLOSE_LONG,46868.570000,44.042103,424003.899812,2064.190407,421939.709404,2077053.571057,Reverse to Short
29,981,2021-09-08,SHORT,46868.570000,43.873390,0.000000,2056.283035,-2056.283035,2074997.288022,Short Entry
30,1005,2021-10-02,CLOSE_SHORT,48141.600000,43.873390,-55852.141264,2112.135177,-57964.276441,2017033.011581,Reverse to Long
31,1005,2021-10-02,LONG,48141.600000,41.478943,0.000000,1996.862681,-1996.862681,2015036.148900,Long Entry
32,1069,2021-12-05,CLOSE_LONG,49152.460000,41.478943,41929.404303,2038.792086,39890.612217,2054926.761117,Reverse to Short
33,1069,2021-12-05,SHORT,49152.460000,41.389129,0.000000,2034.377494,-2034.377494,2052892.383623,Short Entry
34,1155,2022-03-01,CLOSE_SHORT,43160.000000,41.389129,248022.698248,1786.354795,246236.343453,2299128.727076,Reverse to Long
35,1155,2022-03-01,LONG,43160.000000,52.737197,0.000000,2276.137440,-2276.137440,2296852.589636,Long Entry
36,1203,2022-04-18,CLOSE_LONG,38835.702566,52.737197,-228051.327411,2048.086112,-230099.413524,2066753.176113,SL Long
37,1221,2022-05-06,SHORT,36552.970000,55.975907,0.000000,2046.085644,-2046.085644,2064707.090468,Short Entry
38,1295,2022-07-19,CLOSE_SHORT,22432.580000,55.975907,790401.635535,1255.684009,789145.951526,2853853.041994,Reverse to Long
39,1295,2022-07-19,LONG,22432.580000,125.946927,0.000000,2825.314512,-2825.314512,2851027.727482,Long Entry
40,1327,2022-08-20,CLOSE_LONG,20834.390000,125.946927,-201287.118969,2624.027393,-203911.146362,2647116.581120,Reverse to Short
41,1327,2022-08-20,SHORT,20834.390000,125.784600,0.000000,2620.645415,-2620.645415,2644495.935705,Short Entry
42,1348,2022-09-10,CLOSE_SHORT,21361.620000,125.784600,-66317.414732,2686.962830,-69004.377562,2575491.558143,Reverse to Long
43,1348,2022-09-10,LONG,21361.620000,119.360640,0.000000,2549.736643,-2549.736643,2572941.821501,Long Entry
44,1352,2022-09-14,CLOSE_LONG,20173.620000,119.360640,-141800.440761,2407.936202,-144208.376963,2428733.444538,Reverse to Short
45,1352,2022-09-14,SHORT,20173.620000,119.187638,0.000000,2404.446110,-2404.446110,2426328.998428,Short Entry
46,1443,2022-12-14,CLOSE_SHORT,17775.820000,119.187638,285788.117491,2118.657993,283669.459498,2709998.457926,Reverse to Long
47,1443,2022-12-14,LONG,17775.820000,150.929660,0.000000,2682.898473,-2682.898473,2707315.559453,Long Entry
48,1448,2022-12-19,CLOSE_LONG,16486.123511,150.929660,-194653.452946,2488.245020,-197141.697967,2510173.861486,SL Long
49,1473,2023-01-13,LONG,18846.620000,131.857708,0.000000,2485.072123,-2485.072123,2507688.789363,Long Entry
50,1617,2023-06-06,CLOSE_LONG,25728.200000,131.857708,907389.368455,3392.461491,903996.906964,3411685.696327,Reverse to Short
51,1617,2023-06-06,SHORT,25728.200000,131.278863,0.000000,3377.568839,-3377.568839,3408308.127488,Short Entry
52,1618,2023-06-07,CLOSE_SHORT,27230.070000,131.278863,-197163.785759,3574.732625,-200738.518385,3207569.609103,Reverse to Long
53,1618,2023-06-07,LONG,27230.070000,116.617178,0.000000,3175.493913,-3175.493913,3204394.115190,Long Entry
54,1625,2023-06-14,CLOSE_LONG,25010.374174,116.617178,-258854.662645,2916.639250,-261771.301895,2942622.813295,SL Long
55,1632,2023-06-21,LONG,28308.000000,102.910717,0.000000,2913.196585,-2913.196585,2939709.616710,Long Entry
56,1656,2023-07-15,CLOSE_LONG,30312.000000,102.910717,206233.077457,3119.429663,203113.647795,3142823.264504,Reverse to Short
57,1656,2023-07-15,SHORT,30312.000000,102.645653,0.000000,3111.395032,-3111.395032,3139711.869473,Short Entry
58,1681,2023-08-09,CLOSE_SHORT,29770.410000,102.645653,55591.859175,3055.803173,52536.056002,3192247.925475,Reverse to Long
59,1681,2023-08-09,LONG,29770.410000,106.156598,0.000000,3160.325446,-3160.325446,3189087.600028,Long Entry
60,1689,2023-08-17,CLOSE_LONG,27869.831399,106.156598,-201758.958461,2958.566488,-204717.524948,2984370.075080,SL Long
61,1690,2023-08-18,SHORT,26623.410000,110.974754,0.000000,2954.526374,-2954.526374,2981415.548706,Short Entry
62,1735,2023-10-02,CLOSE_SHORT,28327.873411,110.974754,-189152.407689,3143.678782,-192296.086471,2789119.462235,SL Short
63,1750,2023-10-17,LONG,28500.770000,96.882585,0.000000,2761.228268,-2761.228268,2786358.233967,Long Entry
64,1781,2023-11-17,CLOSE_LONG,36163.510000,96.882585,742386.058179,3503.614326,738882.443853,3525240.677820,Reverse to Short
65,1781,2023-11-17,SHORT,36163.510000,96.505795,0.000000,3489.988271,-3489.988271,3521750.689549,Short Entry
66,1787,2023-11-23,CLOSE_SHORT,37408.350000,96.505795,-120134.273452,3610.122544,-123744.395996,3398006.293553,Reverse to Long
67,1787,2023-11-23,LONG,37408.350000,89.927148,0.000000,3364.026231,-3364.026231,3394642.267322,Long Entry
68,1829,2024-01-04,CLOSE_LONG,42845.230000,89.927148,488923.112961,3852.949344,485070.163617,3879712.430939,Reverse to Short
69,1829,2024-01-04,SHORT,42845.230000,89.646276,0.000000,3840.915307,-3840.915307,3875871.515633,Short Entry
70,1834,2024-01-09,CLOSE_SHORT,46951.040000,89.646276,-368070.575770,4208.985882,-372279.561653,3503591.953980,Reverse to Long
71,1834,2024-01-09,LONG,46951.040000,73.876021,0.000000,3468.556034,-3468.556034,3500123.397945,Long Entry
72,1838,2024-01-13,CLOSE_LONG,42782.740000,73.876021,-307937.419882,3160.618615,-311098.038496,3189025.359449,Reverse to Short
73,1838,2024-01-13,SHORT,42782.740000,73.794598,0.000000,3157.135106,-3157.135106,3185868.224343,Short Entry
74,1865,2024-02-09,CLOSE_SHORT,46509.809096,73.794598,-275037.566177,3432.172672,-278469.738849,2907398.485494,SL Short
75,1885,2024-02-29,LONG,62432.110000,46.103271,0.000000,2878.324501,-2878.324501,2904520.160994,Long Entry
76,1929,2024-04-13,CLOSE_LONG,67116.520000,46.103271,215966.624771,3094.291125,212872.333646,3117392.494639,Reverse to Short
77,1929,2024-04-13,SHORT,67116.520000,45.982994,0.000000,3086.218570,-3086.218570,3114306.276070,Short Entry
78,1962,2024-05-16,CLOSE_SHORT,66206.510000,45.982994,41844.984821,3044.373585,38800.611236,3153106.887305,Reverse to Long
79,1962,2024-05-16,LONG,66206.510000,47.149077,0.000000,3121.575818,-3121.575818,3149985.311487,Long Entry
80,1989,2024-06-12,CLOSE_LONG,67314.230000,47.149077,52227.975249,3173.803794,49054.171455,3199039.482942,Reverse to Short
81,1989,2024-06-12,SHORT,67314.230000,47.048731,0.000000,3167.049088,-3167.049088,3195872.433854,Short Entry
82,2128,2024-10-29,CLOSE_SHORT,72636.260975,47.048731,-250394.802786,3417.443891,-253812.246677,2942060.187177,SL Short
83,2137,2024-11-07,LONG,75571.990000,38.541258,0.000000,2912.639585,-2912.639585,2939147.547591,Long Entry
84,2166,2024-12-06,CLOSE_LONG,96945.630000,38.541258,823766.979618,3736.406565,820030.573054,3759178.120645,Reverse to Short
85,2166,2024-12-06,SHORT,96945.630000,38.388387,0.000000,3721.586339,-3721.586339,3755456.534306,Short Entry
86,2176,2024-12-16,CLOSE_SHORT,106974.054106,38.388387,-384975.023190,4106.561363,-389081.584553,3366374.949753,SL Short
87,2247,2025-02-25,SHORT,91552.880000,36.402036,0.000000,3332.711200,-3332.711200,3363042.238552,Short Entry
88,2291,2025-04-10,CLOSE_SHORT,82615.220000,36.402036,325349.017814,3007.362182,322341.655632,3685383.894184,Reverse to Long
89,2291,2025-04-10,LONG,82615.220000,44.162929,0.000000,3648.530055,-3648.530055,3681735.364129,Long Entry
90,2418,2025-08-15,CLOSE_LONG,118295.090000,44.162929,1575727.548291,5224.257604,1570503.290688,5252238.654817,Reverse to Short
91,2418,2025-08-15,SHORT,118295.090000,43.955470,0.000000,5199.716268,-5199.716268,5247038.938548,Short Entry
92,2422,2025-08-19,CLOSE_SHORT,113465.790000,43.955470,212274.150807,4987.442117,207286.708689,5454325.647237,End of backtest
