trade_id,bar_index,date,action,execution_price,position_size,pnl,commission,net_pnl,equity_after,reason
72,2466,2021-10-02,CLOSE_SHORT,48137.468750,89.486127,-117200.609239,4307.635624,-121508.244863,4107063.961215,Reverse to Long
73,2466,2021-10-02,LONG,48137.468750,84.466288,0.000000,4065.993322,-4065.993322,4102997.967893,Long Entry
74,2530,2021-12-05,CLOSE_LONG,49201.519531,84.466288,89876.420235,4155.869742,85720.550493,4188718.518386,Reverse to Short
75,2530,2021-12-05,SHORT,49201.519531,84.282587,0.000000,4146.831333,-4146.831333,4184571.687053,Short Entry
76,2616,2022-03-01,CLOSE_SHORT,43194.503906,84.282587,506286.814922,3640.544518,502646.270403,4687217.957456,Reverse to Long
77,2616,2022-03-01,LONG,43194.503906,107.429079,0.000000,4640.345778,-4640.345778,4682577.611678,Long Entry
78,2622,2022-03-07,CLOSE_LONG,37830.993088,107.429079,-576197.028126,4064.148750,-580261.176876,4102316.434802,SL Long
79,2682,2022-05-06,SHORT,36573.183594,111.045659,0.000000,4061.293270,-4061.293270,4098255.141531,Short Entry
80,2756,2022-07-19,CLOSE_SHORT,22467.849609,111.045659,1566336.106383,2494.957164,1563841.149218,5662096.290750,Reverse to Long
81,2756,2022-07-19,LONG,22467.849609,249.488733,0.000000,5605.475328,-5605.475328,5656490.815422,Long Entry
82,2788,2022-08-20,CLOSE_LONG,20872.841797,249.488733,-397936.477951,5207.538850,-403144.016801,5253346.798621,Reverse to Short
83,2788,2022-08-20,SHORT,20872.841797,249.166519,0.000000,5200.813331,-5200.813331,5248145.985291,Short Entry
84,2809,2022-09-10,CLOSE_SHORT,21376.912109,249.166519,-125597.445060,5326.410776,-130923.855836,5117222.129455,Reverse to Long
85,2809,2022-09-10,LONG,21376.912109,236.986983,0.000000,5066.049908,-5066.049908,5112156.079547,Long Entry
86,2813,2022-09-14,CLOSE_LONG,20184.554688,236.986983,-282573.188152,4783.476720,-287356.664872,4824799.414675,Reverse to Short
87,2813,2022-09-14,SHORT,20184.554688,236.643884,0.000000,4776.551421,-4776.551421,4820022.863255,Short Entry
88,2904,2022-12-14,CLOSE_SHORT,17782.066406,236.643884,568534.158433,4208.017262,564326.141171,5384349.004426,Reverse to Long
89,2904,2022-12-14,LONG,17782.066406,299.768620,0.000000,5330.505514,-5330.505514,5379018.498911,Long Entry
90,2906,2022-12-16,CLOSE_LONG,16601.512073,299.768620,-353893.143666,4976.612371,-358869.756037,5020148.742874,SL Long
91,2934,2023-01-13,LONG,18868.906250,263.393500,0.000000,4969.947255,-4969.947255,5015178.795619,Long Entry
92,3078,2023-06-06,CLOSE_LONG,25732.109375,263.393500,1807723.091245,6777.670347,1800945.420898,6816124.216517,Reverse to Short
93,3078,2023-06-06,SHORT,25732.109375,262.239013,0.000000,6747.962974,-6747.962974,6809376.253543,Short Entry
94,3079,2023-06-07,CLOSE_SHORT,27235.650391,262.239013,-394287.112494,7142.250087,-401429.362581,6407946.890962,Reverse to Long
95,3079,2023-06-07,LONG,27235.650391,232.925131,0.000000,6343.867422,-6343.867422,6401603.023539,Long Entry
96,3086,2023-06-14,CLOSE_LONG,25207.340539,232.925131,-472444.337030,5871.423085,-478315.760115,5923287.263424,SL Long
97,3093,2023-06-21,LONG,28311.310547,207.127621,0.000000,5864.054391,-5864.054391,5917423.209034,Long Entry
98,3117,2023-07-15,CLOSE_LONG,30331.783203,207.127621,418495.693858,6282.550085,412213.143774,6329636.352807,Reverse to Short
99,3117,2023-07-15,SHORT,30331.783203,206.593195,0.000000,6266.339989,-6266.339989,6323370.012818,Short Entry
100,3142,2023-08-09,CLOSE_SHORT,29766.695312,206.593195,116743.312543,6149.596677,110593.715867,6433963.728685,Reverse to Long
101,3142,2023-08-09,LONG,29766.695312,213.984926,0.000000,6369.624091,-6369.624091,6427594.104593,Long Entry
102,3150,2023-08-17,CLOSE_LONG,28036.172994,213.984926,-370305.690210,5999.318401,-376305.008611,6051289.095982,SL Long
103,3151,2023-08-18,SHORT,26636.078125,224.912098,0.000000,5990.776205,-5990.776205,6045298.319777,Short Entry
104,3196,2023-10-02,CLOSE_SHORT,28197.588230,224.912098,-351202.513365,6341.978718,-357544.492084,5687753.827693,SL Short
105,3211,2023-10-17,LONG,28522.097656,197.421535,0.000000,5630.876289,-5630.876289,5682122.951404,Long Entry
106,3242,2023-11-17,CLOSE_LONG,36164.824219,197.421535,1508838.806526,7139.715096,1501699.091430,7183822.042834,Reverse to Short
107,3242,2023-11-17,SHORT,36164.824219,196.654732,0.000000,7111.983822,-7111.983822,7176710.059012,Short Entry
108,3248,2023-11-23,CLOSE_SHORT,37420.433594,196.654732,-246921.525410,7358.905348,-254280.430757,6922429.628254,Reverse to Long
109,3248,2023-11-23,LONG,37420.433594,183.140725,0.000000,6853.205332,-6853.205332,6915576.422922,Long Entry
110,3290,2024-01-04,CLOSE_LONG,42855.816406,183.140725,995439.948033,7848.645280,987591.302753,7903167.725675,Reverse to Short
111,3290,2024-01-04,SHORT,42855.816406,182.568825,0.000000,7824.136048,-7824.136048,7895343.589627,Short Entry
112,3294,2024-01-08,CLOSE_SHORT,47165.970839,182.568825,-786899.830578,8611.035879,-795510.866457,7099832.723170,SL Short
113,3295,2024-01-09,LONG,46987.640625,149.589005,0.000000,7028.834396,-7028.834396,7092803.888774,Long Entry
114,3299,2024-01-13,CLOSE_LONG,42799.445312,149.589005,-626507.968433,6402.326428,-632910.294860,6459893.593914,Reverse to Short
115,3299,2024-01-13,SHORT,42799.445312,149.424709,0.000000,6395.294658,-6395.294658,6453498.299256,Short Entry
116,3326,2024-02-09,CLOSE_SHORT,46357.880760,149.424709,-531718.181032,6927.012839,-538645.193871,5914853.105385,SL Short
117,3346,2024-02-29,LONG,62499.183594,93.692497,0.000000,5855.704574,-5855.704574,5908997.400811,Long Entry
118,3391,2024-04-14,CLOSE_LONG,63836.230469,93.692497,125271.260388,5980.975835,119290.284554,6028287.685364,Reverse to Short
119,3391,2024-04-14,SHORT,63836.230469,93.489305,0.000000,5968.004809,-5968.004809,6022319.680556,Short Entry
120,3423,2024-05-16,CLOSE_SHORT,66256.109375,93.489305,-226232.796681,6194.237605,-232427.034286,5789892.646270,Reverse to Long
121,3423,2024-05-16,LONG,66256.109375,86.512682,0.000000,5731.993720,-5731.993720,5784160.652550,Long Entry
122,3450,2024-06-12,CLOSE_LONG,67321.375000,86.512682,92158.986243,5824.152706,86334.833537,5870495.486087,Reverse to Short
123,3450,2024-06-12,SHORT,67321.375000,86.329053,0.000000,5811.790531,-5811.790531,5864683.695556,Short Entry
124,3589,2024-10-29,CLOSE_SHORT,72587.000877,86.329053,-454576.493947,6266.367025,-460842.860973,5403840.834583,SL Short
125,3598,2024-11-07,LONG,75637.085938,70.729885,0.000000,5349.802426,-5349.802426,5398491.032157,Long Entry
126,3627,2024-12-06,CLOSE_LONG,97074.226562,70.729885,1516246.501379,6866.048928,1509380.452451,6907871.484608,Reverse to Short
127,3627,2024-12-06,SHORT,97074.226562,70.449109,0.000000,6838.792770,-6838.792770,6901032.691839,Short Entry
128,3637,2024-12-16,CLOSE_SHORT,106843.737349,70.449109,-688253.330408,7527.046100,-695780.376509,6205252.315330,SL Short
129,3708,2025-02-25,SHORT,91437.117188,67.184968,0.000000,6143.199792,-6143.199792,6199109.115538,Short Entry
130,3752,2025-04-10,CLOSE_SHORT,82565.976562,67.184968,596007.299007,5547.192493,590460.106513,6789569.222051,Reverse to Long
131,3752,2025-04-10,LONG,82565.976562,81.409726,0.000000,6721.673530,-6721.673530,6782847.548521,Long Entry
132,3879,2025-08-15,CLOSE_LONG,118365.781250,81.409726,2914452.290877,9636.125821,2904816.165056,9687663.713578,Reverse to Short
133,3879,2025-08-15,SHORT,118365.781250,81.026687,0.000000,9590.787076,-9590.787076,9678072.926501,Short Entry
134,3883,2025-08-19,CLOSE_SHORT,112831.179688,81.026687,448450.426959,9142.336649,439308.090309,10117381.016811,End of backtest
