bar_index,date,open,high,low,close,upper_boundary,lower_boundary,go_long_signal,go_short_signal,pending_signal,action_executed,execution_price,reason,position_size,position_avg_price,equity,unrealized_pnl,total_equity
12,2019-01-13,3584.100000,3611.100000,3441.300000,3476.810000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
13,2019-01-14,3477.560000,3671.870000,3467.020000,3626.090000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
14,2019-01-15,3626.080000,3648.420000,3516.620000,3553.060000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
15,2019-01-16,3553.060000,3645.000000,3543.510000,3591.840000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
16,2019-01-17,3591.840000,3634.700000,3530.390000,3616.210000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
17,2019-01-18,3613.320000,3620.000000,3565.750000,3594.870000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
18,2019-01-19,3594.870000,3720.000000,3594.230000,3665.300000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
19,2019-01-20,3665.750000,3693.730000,3475.000000,3539.280000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
20,2019-01-21,3539.260000,3559.510000,3475.500000,3526.900000,3853.510000,3225.010000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
21,2019-01-22,3526.880000,3608.500000,3434.850000,3570.930000,3841.130000,3212.630000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
22,2019-01-23,3570.410000,3607.980000,3514.500000,3552.820000,3887.885000,3252.935000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
23,2019-01-24,3552.970000,3589.000000,3529.220000,3569.620000,3870.445000,3235.495000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
24,2019-01-25,3569.070000,3587.150000,3522.510000,3565.290000,3886.545000,3251.595000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
25,2019-01-26,3566.690000,3662.940000,3545.000000,3565.250000,3884.165000,3249.215000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
26,2019-01-27,3565.620000,3579.000000,3486.000000,3550.840000,3883.095000,3248.145000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
27,2019-01-28,3550.050000,3557.750000,3380.270000,3434.150000,3867.525000,3232.575000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
28,2019-01-29,3434.000000,3443.450000,3349.920000,3411.040000,3747.270000,3120.730000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
29,2019-01-30,3410.040000,3478.000000,3387.100000,3458.180000,3733.085000,3086.995000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
30,2019-01-31,3457.500000,3489.200000,3418.800000,3434.100000,3642.540000,3272.460000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
31,2019-02-01,3434.100000,3488.000000,3401.200000,3462.070000,3619.140000,3249.060000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
32,2019-02-02,3462.200000,3526.400000,3440.290000,3504.770000,3647.240000,3277.160000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
33,2019-02-03,3504.060000,3511.090000,3426.000000,3458.110000,3689.100000,3319.020000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
34,2019-02-04,3458.110000,3484.880000,3433.310000,3463.220000,3643.150000,3273.070000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
35,2019-02-05,3463.220000,3478.970000,3448.430000,3471.590000,3648.260000,3278.180000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
36,2019-02-06,3471.570000,3482.720000,3380.000000,3405.370000,3656.610000,3286.530000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
37,2019-02-07,3407.000000,3426.450000,3390.000000,3398.400000,3592.040000,3221.960000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
38,2019-02-08,3398.400000,3733.580000,3373.100000,3659.040000,3583.440000,3213.360000,True,False,LONG,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
39,2019-02-09,3660.270000,3680.020000,3625.130000,3665.180000,3852.100000,3468.440000,False,False,,LONG_ENTRY,3660.270000,Long Entry,27.047185,3660.270000,99901.000000,132.801679,100033.801679
40,2019-02-10,3665.180000,3684.990000,3609.760000,3680.060000,3857.010000,3473.350000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,535.263792,100436.263792
41,2019-02-11,3679.750000,3684.900000,3615.530000,3631.050000,3871.580000,3487.920000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,-790.318747,99110.681253
42,2019-02-12,3631.050000,3667.600000,3582.340000,3631.460000,3822.880000,3439.220000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,-779.229401,99121.770599
43,2019-02-13,3631.510000,3670.000000,3591.750000,3609.400000,3823.340000,3439.680000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,-1375.890303,98525.109697
44,2019-02-14,3608.340000,3626.400000,3568.110000,3590.560000,3800.170000,3416.510000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,-1885.459269,98015.540731
45,2019-02-15,3590.570000,3653.230000,3573.450000,3602.470000,3782.400000,3398.740000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,-1563.327296,98337.672704
46,2019-02-16,3602.490000,3648.200000,3597.910000,3618.410000,3794.320000,3410.660000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,-1132.195166,98768.804834
47,2019-02-17,3617.220000,3700.110000,3604.400000,3667.580000,3809.050000,3425.390000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,197.714923,100098.714923
48,2019-02-18,3667.620000,3925.000000,3655.000000,3898.600000,3859.450000,3475.790000,True,False,,HOLD,,,27.047185,3660.270000,99901.000000,6446.155611,106347.155611
49,2019-02-19,3897.350000,3994.520000,3856.000000,3907.790000,4173.300000,3621.400000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,6694.719242,106595.719242
50,2019-02-20,3907.350000,3986.980000,3870.660000,3969.740000,4218.060000,3596.640000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,8370.292355,108271.292355
51,2019-02-21,3969.740000,4016.480000,3901.030000,3937.310000,4280.450000,3659.030000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,7493.152145,107394.152145
52,2019-02-22,3937.310000,3988.000000,3926.650000,3962.000000,4259.000000,3615.620000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,8160.947143,108061.947143
53,2019-02-23,3962.000000,4162.020000,3933.150000,4117.760000,4283.690000,3640.310000,False,False,,HOLD,,,27.047185,3660.270000,99901.000000,12373.816686,112274.816686
54,2019-02-24,4118.000000,4198.000000,3712.660000,3743.560000,4512.460000,3723.540000,False,True,REVERSE_TO_SHORT,HOLD,,,27.047185,3660.270000,99901.000000,2252.760042,102153.760042
55,2019-02-25,3743.560000,3872.660000,3740.000000,3827.920000,4156.010000,3331.110000,False,False,,SHORT_ENTRY,3743.560000,Reverse to Short,-26.988210,3743.560000,101951.475300,-2276.725368,99674.749932
56,2019-02-26,3828.440000,3841.510000,3777.000000,3809.230000,4240.890000,3415.990000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-1772.315729,100179.159571
57,2019-02-27,3809.310000,3838.850000,3677.170000,3818.070000,4221.760000,3396.860000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-2010.891503,99940.583797
58,2019-02-28,3818.040000,3888.000000,3763.870000,3813.690000,4230.490000,3405.590000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-1892.683144,100058.792156
59,2019-03-01,3814.260000,3857.000000,3813.010000,3823.000000,4129.205000,3499.315000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-2143.943377,99807.531923
60,2019-03-02,3822.170000,3841.310000,3772.250000,3819.930000,4137.115000,3507.225000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-2061.089573,99890.385727
61,2019-03-03,3819.970000,3835.000000,3781.320000,3807.750000,4134.915000,3505.025000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-1732.373179,100219.102121
62,2019-03-04,3807.320000,3830.000000,3670.690000,3715.300000,4122.265000,3492.375000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,762.686805,102714.162105
63,2019-03-05,3716.100000,3877.100000,3703.550000,3857.730000,4031.045000,3401.155000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-3081.243899,98870.231401
64,2019-03-06,3857.580000,3907.000000,3813.090000,3861.840000,4172.525000,3542.635000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-3192.165440,98759.309860
65,2019-03-07,3861.840000,3905.400000,3840.400000,3873.640000,4174.115000,3549.565000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-3510.626314,98440.848986
66,2019-03-08,3873.630000,3932.000000,3800.000000,3864.890000,4173.675000,3573.585000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-3274.479480,98676.995820
67,2019-03-09,3864.880000,3971.750000,3854.750000,3943.040000,4161.680000,3568.080000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-5383.608066,96567.867234
68,2019-03-10,3943.430000,3943.430000,3881.690000,3916.820000,4214.930000,3671.930000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-4675.977208,97275.498092
69,2019-03-11,3915.990000,3936.980000,3830.000000,3871.610000,4179.645000,3652.335000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-3455.840249,98495.635051
70,2019-03-12,3871.610000,3905.200000,3826.060000,3882.730000,4135.265000,3607.955000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-3755.949140,98195.526160
71,2019-03-13,3882.690000,3893.560000,3840.000000,3866.000000,4146.345000,3619.035000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-3304.436393,98647.038907
72,2019-03-14,3866.000000,3920.000000,3810.430000,3877.120000,4129.655000,3602.345000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-3604.545284,98346.930016
73,2019-03-15,3877.120000,3939.220000,3872.200000,3923.760000,4140.775000,3613.465000,False,False,,HOLD,,,-26.988210,3743.560000,101951.475300,-4863.275383,97088.199917
74,2019-03-16,3924.460000,4056.980000,3921.980000,4005.980000,4188.115000,3660.805000,False,False,,STOP_LOSS,4014.670329,Stop loss triggered,0.000000,0.000000,94526.344139,0.000000,94526.344139
75,2019-03-17,4005.980000,4012.000000,3950.010000,3981.140000,4199.125000,3812.835000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
76,2019-03-18,3981.850000,4037.000000,3953.330000,3987.810000,4174.995000,3788.705000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
77,2019-03-19,3987.830000,4031.000000,3970.000000,4015.530000,4180.975000,3794.685000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
78,2019-03-20,4017.480000,4050.000000,3980.500000,4043.040000,4210.625000,3824.335000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
79,2019-03-21,4043.040000,4069.320000,3880.010000,3980.640000,4236.185000,3849.895000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
80,2019-03-22,3980.850000,4008.000000,3968.250000,3986.930000,4180.165000,3781.535000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
81,2019-03-23,3987.890000,4018.830000,3978.010000,4006.010000,4187.205000,3788.575000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
82,2019-03-24,4006.010000,4006.020000,3950.000000,3992.180000,4205.325000,3806.695000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
83,2019-03-25,3991.350000,3999.300000,3888.710000,3936.120000,4174.235000,3808.465000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
84,2019-03-26,3935.470000,3958.980000,3894.000000,3948.550000,4070.130000,3800.810000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
85,2019-03-27,3948.770000,4048.000000,3936.150000,4038.050000,4083.430000,3814.110000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
86,2019-03-28,4039.580000,4039.700000,4002.000000,4027.810000,4174.240000,3904.920000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
87,2019-03-29,4028.220000,4123.710000,4024.030000,4103.250000,4157.665000,3898.775000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
88,2019-03-30,4104.240000,4140.000000,4052.000000,4106.970000,4260.880000,3947.600000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
89,2019-03-31,4106.990000,4116.120000,4082.570000,4103.950000,4271.775000,3942.205000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
90,2019-04-01,4102.440000,4158.700000,4067.000000,4144.560000,4267.225000,3937.655000,False,False,,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
91,2019-04-02,4144.540000,4897.990000,4140.540000,4857.290000,4318.675000,3970.405000,True,False,LONG,HOLD,,,0.000000,0.000000,94526.344139,0.000000,94526.344139
92,2019-04-03,4857.190000,5275.010000,4753.500000,4932.600000,5400.970000,4313.410000,False,False,,LONG_ENTRY,4857.190000,Long Entry,19.266506,4857.190000,94432.763058,1452.887224,95885.650282
93,2019-04-04,4932.590000,5039.080000,4777.000000,4898.660000,5633.995000,4231.185000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,798.982007,95231.745066
94,2019-04-05,4898.640000,5028.220000,4880.620000,5004.950000,5596.140000,4201.140000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,2846.818939,97279.581998
95,2019-04-06,5004.960000,5205.000000,4928.590000,5043.890000,5702.460000,4307.460000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,3597.056686,98029.819745
96,2019-04-07,5042.070000,5234.000000,5026.000000,5170.270000,5739.570000,4344.570000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,6031.957726,100464.720784
97,2019-04-08,5170.270000,5305.000000,5039.000000,5236.900000,5867.770000,4472.770000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,7315.685026,101748.448084
98,2019-04-09,5238.380000,5238.400000,5076.680000,5150.000000,5950.875000,4525.885000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,5641.425647,100074.188706
99,2019-04-10,5150.000000,5422.000000,5135.000000,5308.250000,5862.495000,4437.505000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,8690.350235,103123.113294
100,2019-04-11,5307.860000,5332.670000,4927.000000,5017.370000,6074.505000,4541.215000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,3086.108945,97518.872003
101,2019-04-12,5017.370000,5080.580000,4861.220000,5048.010000,5784.015000,4250.725000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,3676.434691,98109.197750
102,2019-04-13,5047.000000,5099.000000,5004.000000,5045.220000,5813.645000,4280.355000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,3622.681139,98055.444198
103,2019-04-14,5047.450000,5152.990000,5000.000000,5131.300000,5814.095000,4280.805000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,5281.141983,99713.905042
104,2019-04-15,5131.280000,5167.380000,4950.000000,5024.950000,5895.280000,4367.280000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,3232.149061,97664.912119
105,2019-04-16,5024.950000,5197.720000,5003.940000,5173.720000,5767.875000,4282.025000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,6098.427172,100531.190230
106,2019-04-17,5173.720000,5230.400000,5146.800000,5202.820000,5883.720000,4463.720000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,6659.082499,101091.845557
107,2019-04-18,5202.410000,5287.000000,5198.800000,5258.440000,5901.395000,4503.425000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,7730.685567,102163.448626
108,2019-04-19,5258.440000,5320.000000,5175.000000,5258.680000,5943.440000,4573.440000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,7735.309529,102168.072587
109,2019-04-20,5258.680000,5333.420000,5230.100000,5291.730000,5936.180000,4581.180000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,8372.067555,102804.830613
110,2019-04-21,5292.910000,5314.350000,5165.000000,5256.140000,5970.410000,4615.410000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,7686.372603,102119.135662
111,2019-04-22,5257.410000,5400.000000,5208.350000,5357.140000,5898.140000,4616.680000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,9632.289718,104065.052776
112,2019-04-23,5357.140000,5600.000000,5332.410000,5493.310000,5691.390000,5022.890000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,12255.809852,106688.572910
113,2019-04-24,5490.910000,5582.200000,5333.350000,5415.000000,5902.410000,5079.410000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,10747.049760,105179.812818
114,2019-04-25,5415.000000,5491.840000,5102.000000,5219.900000,5784.390000,5045.610000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,6988.154423,101420.917481
115,2019-04-26,5220.470000,5510.000000,5161.620000,5314.100000,5589.860000,4851.080000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,8803.059296,103235.822354
116,2019-04-27,5315.000000,5342.500000,5257.670000,5295.690000,5684.390000,4945.610000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,8448.362919,102881.125977
117,2019-04-28,5295.690000,5340.000000,5259.480000,5307.520000,5665.080000,4926.300000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,8676.285686,103109.048744
118,2019-04-29,5309.810000,5332.000000,5178.800000,5238.140000,5679.200000,4940.420000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,7339.575494,101772.338552
119,2019-04-30,5238.140000,5339.980000,5192.150000,5320.810000,5607.530000,4868.750000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,8932.337552,103365.100610
120,2019-05-01,5321.940000,5402.000000,5316.200000,5383.200000,5691.330000,4952.550000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,10134.374866,104567.137925
121,2019-05-02,5383.200000,5538.000000,5370.000000,5492.870000,5752.590000,5013.810000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,12247.332589,106680.095647
122,2019-05-03,5494.810000,5844.000000,5477.570000,5772.690000,5819.810000,5169.810000,True,False,,HOLD,,,19.266506,4857.190000,94432.763058,17638.486322,112071.249380
123,2019-05-04,5770.620000,5900.000000,5587.450000,5829.450000,6217.620000,5323.620000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,18732.053208,113164.816266
124,2019-05-05,5829.830000,5839.900000,5696.000000,5775.620000,6304.830000,5354.830000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,17694.937185,112127.700243
125,2019-05-06,5773.180000,5805.000000,5619.140000,5747.790000,6221.210000,5325.150000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,17158.750321,111591.513379
126,2019-05-07,5749.920000,6028.410000,5747.740000,5846.340000,6148.920000,5350.920000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,19057.464495,113490.227554
127,2019-05-08,5846.340000,6014.720000,5772.200000,5987.290000,6309.545000,5383.135000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,21773.078528,116205.841587
128,2019-05-09,5986.660000,6224.550000,5983.710000,6209.180000,6449.865000,5523.455000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,26048.123564,120480.886622
129,2019-05-10,6209.950000,6468.920000,6172.000000,6373.330000,6771.225000,5648.675000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,29210.720538,123643.483596
130,2019-05-11,6375.160000,7343.990000,6372.850000,7076.220000,7058.620000,5691.700000,True,False,,HOLD,,,19.266506,4857.190000,94432.763058,42752.955001,137185.718059
131,2019-05-12,7076.240000,7521.780000,6750.000000,6967.310000,8197.235000,5955.245000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,40654.639823,135087.402881
132,2019-05-13,6968.240000,8100.000000,6870.000000,7790.710000,8178.130000,5758.350000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,56518.680935,150951.443993
133,2019-05-14,7795.620000,8366.000000,7599.560000,7947.560000,9294.620000,6296.620000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,59540.632414,153973.395473
134,2019-05-15,7945.260000,8249.000000,7850.000000,8169.870000,9577.260000,6313.260000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,63823.769382,158256.532441
135,2019-05-16,8169.080000,8320.000000,7705.000000,7866.590000,9771.270000,6566.890000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,57980.623416,152413.386475
136,2019-05-17,7868.670000,7925.000000,6913.000000,7355.260000,9462.270000,6275.070000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,48129.080859,142561.843918
137,2019-05-18,7355.280000,7458.000000,7156.610000,7257.450000,8948.880000,5761.680000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,46244.623899,140677.386957
138,2019-05-19,7257.320000,8275.090000,7243.080000,8148.480000,8850.920000,5663.720000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,63411.658817,157844.421875
139,2019-05-20,8147.940000,8156.030000,7553.000000,7938.150000,9734.865000,6561.015000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,59359.334592,153792.097650
140,2019-05-21,7937.160000,8042.320000,7771.000000,7904.870000,9462.060000,6412.260000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,58718.145269,153150.908328
141,2019-05-22,7904.480000,8016.000000,7465.000000,7628.430000,9402.480000,6406.480000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,53392.112327,147824.875385
142,2019-05-23,7627.800000,7940.980000,7461.000000,7851.510000,9072.015000,6183.585000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,57690.084505,152122.847563
143,2019-05-24,7849.950000,8130.000000,7766.000000,7964.870000,9239.225000,6460.675000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,59874.135635,154306.898693
144,2019-05-25,7964.520000,8091.800000,7908.340000,8025.410000,9337.950000,6591.090000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,61040.529913,155473.292971
145,2019-05-26,8023.000000,8740.000000,7833.420000,8614.430000,9396.430000,6649.570000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,72388.887328,166821.650386
146,2019-05-27,8612.540000,8908.320000,8589.000000,8756.320000,10108.670000,7116.410000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,75122.611877,169555.374935
147,2019-05-28,8752.520000,8798.490000,8510.630000,8715.640000,10320.580000,7184.460000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,74338.850409,168771.613467
148,2019-05-29,8716.870000,8750.000000,8406.600000,8645.680000,10179.175000,7254.565000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,72990.965643,167423.728702
149,2019-05-30,8646.500000,9074.260000,8005.000000,8269.540000,10014.660000,7278.340000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,65744.062044,160176.825102
150,2019-05-31,8267.100000,8594.000000,8108.500000,8555.000000,9617.805000,6916.395000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,71243.878871,165676.641930
151,2019-06-01,8555.000000,8626.000000,8442.360000,8544.070000,9717.130000,7392.870000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,71033.295960,165466.059018
152,2019-06-02,8545.100000,8814.780000,8524.000000,8725.980000,9647.230000,7442.970000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,74538.066082,168970.829140
153,2019-06-03,8726.000000,8800.950000,8080.800000,8115.820000,9806.630000,7645.370000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,62782.414728,157215.177787
154,2019-06-04,8115.660000,8115.660000,7481.020000,7687.030000,9196.290000,7035.030000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,54521.129583,148953.892642
155,2019-06-05,7687.040000,7896.700000,7572.780000,7776.500000,8767.670000,6606.410000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,56244.903883,150677.666941
156,2019-06-06,7778.080000,7868.130000,7444.580000,7786.700000,8858.710000,6697.450000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,56441.422245,150874.185303
157,2019-06-07,7787.570000,8100.000000,7737.490000,7980.530000,8746.395000,6828.745000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,60175.849120,154608.612178
158,2019-06-08,7978.940000,8044.650000,7751.000000,7893.620000,8894.530000,7063.350000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,58501.397076,152934.160134
159,2019-06-09,7895.280000,7935.000000,7506.660000,7628.130000,8710.120000,7080.440000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,53386.332375,147819.095433
160,2019-06-10,7627.570000,8020.000000,7511.000000,7982.750000,8442.410000,6812.730000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,60218.620763,154651.383822
161,2019-06-11,7981.000000,8010.000000,7692.230000,7884.900000,8795.840000,7166.160000,False,False,,HOLD,,,19.266506,4857.190000,94432.763058,58333.393143,152766.156201
