date,open,high,low,close,upper_boundary,lower_boundary,go_long,go_short,position_size,position_avg_price,equity,unrealized_pnl,total_equity
2015-02-08,227.6929931640625,229.43800354003903,221.07699584960935,223.41200256347656,282.84259643554685,172.54338989257812,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-09,223.38900756835935,223.9770050048828,217.0189971923828,220.1100006103516,276.38380737304686,170.39420776367183,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-10,220.2819976806641,221.8070068359375,215.33200073242188,219.8390045166016,266.2332000732422,174.33079528808597,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-11,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859372,265.6831970214844,173.78079223632812,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-12,219.2079925537109,222.19900512695312,217.61399841308597,221.76400756835935,265.159194946289,173.25679016113278,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-13,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,263.66139526367186,180.27659301757814,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-14,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,277.22040100097655,193.83559875488282,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-15,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,296.7757873535156,218.23818969726562,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-16,234.8249969482422,239.52099609375,229.02200317382807,233.84300231933597,273.77259826660156,195.8773956298828,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-17,233.4219970703125,245.7749938964844,232.31399536132807,243.6100006103516,272.3695983886719,194.47439575195312,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-18,243.77999877929688,244.25100708007807,232.33999633789065,236.3260040283203,282.72760009765625,204.8323974609375,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-19,236.41000366210935,242.6719970703125,235.5919952392578,240.2830047607422,275.35760498046875,197.46240234374997,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-20,240.25100708007807,247.1009979248047,239.2989959716797,243.7790069580078,279.19860839843744,201.3034057617187,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-21,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,269.13800354003905,218.36599426269532,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-22,244.54400634765625,246.3919982910156,233.8509979248047,235.9770050048828,266.3520080566406,222.7360046386719,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.8919982910156,257.4333923339844,214.5565979003906,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-24,238.9980010986328,239.9010009765625,236.4019927978516,238.7350006103516,260.4363983154297,217.55960388183593,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-25,238.88999938964844,239.33999633789065,235.52999877929688,237.47000122070312,260.3283966064453,217.45160217285155,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-26,237.3370056152344,237.7100067138672,234.2570037841797,236.42599487304688,258.77540283203126,215.89860839843752,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,256.7903991699219,216.08161010742185,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-02-28,253.5200042724609,254.69200134277344,249.47900390625,254.26300048828125,273.8743988037109,233.1656097412109,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,274.6373992919922,233.92861022949216,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,280.7113891601563,240.00260009765623,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,299.4335876464844,250.65839233398438,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,310.1755859375,253.80439453125,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,300.924609375,244.55341796875,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,303.7856018066406,247.41441040039064,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,300.47960205078124,244.10841064453126,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,303.705810546875,249.16021728515625,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-09,274.81201171875,292.70098876953125,273.8930053710937,289.60699462890625,302.0848083496094,247.53921508789062,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,318.43759765625,261.2864013671875,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,320.468994140625,262.58099365234375,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,325.0710144042969,267.1830139160156,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-13,294.1180114746094,294.4979858398437,285.3370056152344,285.3370056152344,322.52681274414067,265.7092102050781,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-14,284.4419860839844,286.3420104980469,280.9760131835937,281.885009765625,311.53399047851565,257.3499816894531,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-15,281.42498779296875,286.52899169921875,280.9960021972656,286.3930053710937,308.506591796875,254.3433837890625,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-16,285.6849975585937,294.11199951171875,285.6849975585937,290.5929870605469,312.7341979980468,258.6357971191406,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-17,290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,317.6442016601562,263.54580078125,False,False,0.0,0.0,100000.0,0.0,100000.0
2015-03-18,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,312.1161865234375,258.0177856445313,False,True,-386.2675845868847,256.29901123046875,99901.0,0.0,99901.0
2015-03-19,255.8800048828125,264.2439880371094,248.6360015869141,260.9280090332031,282.9292053222656,228.83080444335937,False,False,-386.2675845868847,256.29901123046875,99901.0,-1788.0318003202037,98112.9681996798
2015-03-20,260.9559936523437,264.8479919433594,259.1619873046875,261.7489929199219,288.0051940917968,233.90679321289056,False,False,-386.2675845868847,256.29901123046875,99901.0,-2105.1512632278077,97795.8487367722
2015-03-21,261.6440124511719,262.1960144042969,255.6499938964844,260.0249938964844,287.9588134765625,235.32921142578124,False,False,-386.2675845868847,256.29901123046875,99901.0,-1439.2263246144566,98461.77367538554
2015-03-22,259.9169921875,269.7470092773437,259.5899963378906,267.9599914550781,286.23179321289064,233.60219116210936,False,False,-386.2675845868847,256.29901123046875,99901.0,-4504.258665275292,95396.7413347247
2015-03-23,267.8949890136719,277.2969970703125,261.7449951171875,266.739990234375,294.2097900390625,241.58018798828124,False,False,-386.2675845868847,256.29901123046875,99901.0,-4033.0117405612446,95867.98825943876
2015-03-24,266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,292.02019653320315,241.13379516601563,False,False,-386.2675845868847,256.29901123046875,99901.0,4134.612091866004,104035.612091866
2015-03-25,247.4720001220703,249.19000244140625,236.51499938964844,246.19700622558597,269.8276031494141,225.11639709472655,False,False,-386.2675845868847,256.29901123046875,99901.0,3902.0770727206936,103803.0770727207
2015-03-26,246.2760009765625,254.35400390625,244.90499877929688,248.5319976806641,271.68760375976564,220.86439819335936,False,False,-386.2675845868847,256.29901123046875,99901.0,3000.145563336651,102901.14556333666
2015-03-27,248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,273.97759704589845,223.15439147949218,False,False,-386.2675845868847,256.29901123046875,99901.0,3580.702159433588,103481.70215943358
2015-03-28,246.9750061035156,254.2050018310547,246.9750061035156,252.79800415039065,272.3866088867187,221.56340332031246,False,False,-386.2675845868847,256.29901123046875,99901.0,1352.3255484433485,101253.32554844335
2015-03-29,252.7400054931641,253.13900756835935,240.8500061035156,242.71299743652344,278.1516082763672,227.32840270996095,False,False,-386.2675845868847,256.29901123046875,99901.0,5247.836732351353,105148.83673235135
2015-03-30,242.8789978027344,249.24200439453125,239.2140045166016,247.5260009765625,268.2906005859375,217.46739501953127,False,False,-386.2675845868847,256.29901123046875,99901.0,3388.7294803323393,103289.72948033235
2015-03-31,247.45399475097656,248.72999572753903,242.73899841308597,244.2239990234375,272.8655975341797,222.04239196777343,False,False,-386.2675845868847,256.29901123046875,99901.0,4664.185799067109,104565.18579906711
2015-04-01,244.22300720214844,247.5410003662109,241.16000366210935,247.27200317382807,269.6346099853516,218.8114044189453,False,False,-386.2675845868847,256.29901123046875,99901.0,3486.8405980849443,103387.84059808495
2015-04-02,247.0890045166016,254.46099853515625,245.4160003662109,253.0050048828125,272.5006072998047,221.67740173339845,False,False,-386.2675845868847,256.29901123046875,99901.0,1272.3678755230458,101173.36787552305
2015-04-03,253.07400512695312,256.0429992675781,251.8789978027344,254.32200622558597,278.48560791015626,227.66240234375,False,False,-386.2675845868847,256.29901123046875,99901.0,763.6529479522552,100664.65294795226
2015-04-04,254.2910003662109,255.25799560546875,251.1000061035156,253.69700622558597,279.702603149414,228.87939758300777,False,False,-386.2675845868847,256.29901123046875,99901.0,1005.0701883190582,100906.07018831906
2015-04-05,253.7610015869141,260.67498779296875,251.94200134277344,260.5979919433594,278.1113983154297,229.41060485839847,False,False,-386.2675845868847,256.29901123046875,99901.0,-1660.5568961538654,98240.44310384613
2015-04-06,260.72100830078125,261.7980041503906,254.5749969482422,255.49200439453125,284.95021362304686,236.49180297851564,False,False,-386.2675845868847,256.29901123046875,99901.0,311.72058126268246,100212.72058126268
2015-04-07,255.2740020751953,255.80499267578125,252.2050018310547,253.17999267578125,278.4671966552734,232.0808074951172,False,False,-386.2675845868847,256.29901123046875,99901.0,1204.7757634008167,101105.77576340082
2015-04-08,253.06399536132807,253.8470001220703,244.21499633789065,245.02200317382807,276.1027954101562,230.02519531249993,False,False,-386.2675845868847,256.29901123046875,99901.0,4355.942663405435,104256.94266340544
2015-04-09,244.75100708007807,246.1179962158203,239.3999938964844,243.67599487304688,267.7898071289062,221.71220703124993,False,False,-386.2675845868847,256.29901123046875,99901.0,4875.862038582083,104776.86203858208
2015-04-10,243.69400024414065,243.69400024414065,232.77099609375,236.07200622558597,266.73280029296876,220.65520019531252,False,False,-386.2675845868847,256.29901123046875,99901.0,7813.036366662901,107714.0363666629
2015-04-11,236.01600646972656,239.53700256347656,234.1750030517578,236.552001953125,259.8536041259766,212.17840881347655,False,False,-386.2675845868847,256.29901123046875,99901.0,7627.629576374374,107528.62957637437
2015-04-12,236.53500366210935,237.72799682617188,233.4949951171875,236.1529998779297,257.5610046386719,215.50900268554685,False,False,-386.2675845868847,256.29901123046875,99901.0,7781.751144205222,107682.75114420522
2015-04-13,235.9499969482422,236.93499755859372,221.9960021972656,224.5870056152344,253.7603973388672,218.13959655761718,False,False,-386.2675845868847,256.29901123046875,99901.0,12249.319811402296,112150.3198114023
2015-04-14,224.75900268554688,224.9759979248047,216.322998046875,219.15899658203125,246.87940063476563,202.63860473632812,False,False,-386.2675845868847,256.29901123046875,99901.0,14345.98374977347,114246.98374977347
2015-04-15,219.072998046875,223.8329925537109,218.6490020751953,223.8329925537109,243.46259765625,194.6833984375,False,False,-386.2675845868847,256.29901123046875,99901.0,12540.570615423938,112441.57061542393
2015-04-16,223.91700744628903,229.6719970703125,223.91700744628903,228.572998046875,248.30660705566405,199.52740783691402,False,False,-386.2675845868847,256.29901123046875,99901.0,10709.660142650879,110610.66014265089
2015-04-17,228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,252.9645965576172,204.18539733886718,False,False,-386.2675845868847,256.29901123046875,99901.0,12907.906750400016,112808.90675040001
2015-04-18,222.85299682617188,224.3159942626953,220.87600708007807,223.3560028076172,243.12499389648437,202.58099975585938,False,False,-386.2675845868847,256.29901123046875,99901.0,12724.81629252027,112625.81629252026
2015-04-19,223.45599365234372,226.35299682617188,222.3730010986328,222.6000061035156,241.64599609374997,205.26599121093747,False,False,-386.2675845868847,256.29901123046875,99901.0,13016.83331336924,112917.83331336924
2015-04-20,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007807,240.802001953125,204.4219970703125,False,False,-386.2675845868847,256.29901123046875,99901.0,12234.254809781783,112135.25480978178
2015-04-21,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,242.80999755859375,206.42999267578125,False,False,-386.2675845868847,256.29901123046875,99901.0,8123.212726319733,108024.21272631973
2015-04-22,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,253.79200744628906,217.41200256347656,False,False,-386.2675845868847,256.29901123046875,99901.0,8545.404092157489,108446.40409215749
2015-04-23,234.0529937744141,236.4750061035156,233.19900512695312,236.4620056152344,252.24299621582034,215.86299133300784,False,False,-386.2675845868847,256.29901123046875,99901.0,7662.39224443304,107563.39224443304
2015-04-24,235.97000122070312,236.30499267578125,229.93299865722656,231.26800537109372,254.16000366210938,217.77999877929688,False,False,-386.2675845868847,256.29901123046875,99901.0,9668.66617308095,109569.66617308094
2015-04-25,231.2350006103516,232.56100463867188,226.3370056152344,226.38999938964844,249.42500305175784,213.04499816894534,False,False,-386.2675845868847,256.29901123046875,99901.0,11552.881761134196,111453.8817611342
2015-04-26,226.41000366210935,226.94400024414065,214.87399291992188,219.42999267578125,244.6000061035156,208.2200012207031,False,False,-386.2675845868847,256.29901123046875,99901.0,14241.306743208175,114142.30674320817
2015-04-27,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,238.1986053466797,200.65939636230468,False,False,-386.2675845868847,256.29901123046875,99901.0,10434.25234502833,110335.25234502833
2015-04-28,228.968994140625,229.4949951171875,223.06900024414065,225.85499572753903,247.7385986328125,210.1993896484375,False,False,-386.2675845868847,256.29901123046875,99901.0,11759.536333442333,111660.53633344233
2015-04-29,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,244.36060791015626,206.82139892578124,False,False,-386.2675845868847,256.29901123046875,99901.0,11777.689778274593,111678.6897782746
2015-04-30,225.6929931640625,239.56300354003903,224.9929962158203,236.1450042724609,244.46259765625,206.923388671875,False,False,-386.2675845868847,256.29901123046875,99901.0,7784.839587416956,107685.83958741695
2015-05-01,235.93899536132807,238.96600341796875,232.07899475097656,232.07899475097656,254.70859985351558,217.16939086914056,False,False,-386.2675845868847,256.29901123046875,99901.0,9355.40726418799,109256.40726418799
2015-05-02,232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,248.7134033203125,215.968603515625,False,False,-386.2675845868847,256.29901123046875,99901.0,8254.159182111463,108155.15918211147
2015-05-03,234.8800048828125,243.2400054931641,234.0829925537109,240.3580017089844,250.46920776367188,219.29080200195312,False,False,-386.2675845868847,256.29901123046875,99901.0,6157.495243740289,106058.49524374028
2015-05-04,240.3560028076172,242.63800048828125,237.80999755859372,239.01800537109372,252.85360412597657,227.8584014892578,False,False,-386.2675845868847,256.29901123046875,99901.0,6675.092392532594,106576.09239253259
2015-05-05,238.8520050048828,239.20399475097656,232.0540008544922,236.1210021972656,250.38000793457033,227.3240020751953,False,False,-386.2675845868847,256.29901123046875,99901.0,7794.110811027723,107695.11081102773
2015-05-06,236.24899291992188,236.45399475097656,229.2310028076172,229.7819976806641,247.59539794921875,224.902587890625,False,False,-386.2675845868847,256.29901123046875,99901.0,10242.662774340739,110143.66277434074
2015-05-07,229.66200256347656,239.10499572753903,228.572998046875,237.33399963378903,241.00840759277344,218.3155975341797,False,False,-386.2675845868847,256.29901123046875,99901.0,7325.569221111731,107226.56922111173
2015-05-08,237.20399475097656,246.2749938964844,236.2740020751953,243.86300659179688,248.55039978027344,225.8575897216797,False,False,-386.2675845868847,256.29901123046875,99901.0,4803.625473691079,104704.62547369108
2015-05-09,243.7689971923828,247.8040008544922,239.63900756835935,241.83200073242188,256.32939758300785,231.2085968017578,False,False,-386.2675845868847,256.29901123046875,99901.0,5588.13720127367,105489.13720127367
2015-05-10,241.72900390625,244.0679931640625,238.8489990234375,240.29600524902344,254.90100708007813,228.55700073242187,False,False,-386.2675845868847,256.29901123046875,99901.0,6181.442466582349,106082.44246658235
2015-05-11,240.2989959716797,244.2700042724609,239.37600708007807,242.1580047607422,253.47099914550782,227.12699279785156,False,False,-386.2675845868847,256.29901123046875,99901.0,5462.212412688789,105363.2124126888
2015-05-12,242.1450042724609,242.8809967041016,240.0989990234375,241.11199951171875,255.31700744628904,228.97300109863278,False,False,-386.2675845868847,256.29901123046875,99901.0,5866.250333694275,105767.25033369428
2015-05-13,241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,254.56999816894532,228.22599182128906,False,False,-386.2675845868847,256.29901123046875,99901.0,7695.227582472198,107596.2275824722
2015-05-14,236.2140045166016,237.7989959716797,234.0570068359375,236.9290008544922,249.38600769042972,223.04200134277346,False,False,-386.2675845868847,256.29901123046875,99901.0,7482.007121351361,107383.00712135136
2015-05-15,236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753903,250.12700500488282,223.78299865722656,False,False,-386.2675845868847,256.29901123046875,99901.0,7220.8922145464385,107121.89221454645
2015-05-16,237.6439971923828,237.69700622558597,235.2949981689453,236.1529998779297,250.81600036621094,224.47199401855468,False,False,-386.2675845868847,256.29901123046875,99901.0,7781.751144205222,107682.75114420522
2015-05-17,236.00999450683597,238.0249938964844,236.00999450683597,236.802001953125,249.1819976806641,222.83799133300784,False,False,-386.2675845868847,256.29901123046875,99901.0,7531.062680227653,107432.06268022765
2015-05-18,236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,250.05899658203126,223.714990234375,False,False,-386.2675845868847,256.29901123046875,99901.0,8950.20822999031,108851.20822999031
2015-05-19,233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558597,246.2090057373047,219.86499938964843,False,False,-386.2675845868847,256.29901123046875,99901.0,9406.390153083801,109307.3901530838
2015-05-20,231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109372,245.06200256347657,218.7179962158203,False,False,-386.2675845868847,256.29901123046875,99901.0,8606.430315467018,108507.43031546702
2015-05-21,234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,247.1880096435547,220.84400329589843,False,False,-386.2675845868847,256.29901123046875,99901.0,8094.243836270835,107995.24383627083
2015-05-22,235.3209991455078,240.968994140625,235.05999755859372,240.34800720214844,247.2334014892578,223.40859680175782,False,False,-386.2675845868847,256.29901123046875,99901.0,6161.355797754955,106062.35579775495
2015-05-23,240.28599548339844,241.0249938964844,238.6909942626953,238.8719940185547,250.17999572753905,230.39199523925782,False,False,-386.2675845868847,256.29901123046875,99901.0,6731.4918450001105,106632.49184500011
2015-05-24,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,248.72560119628906,229.2263946533203,False,False,-386.2675845868847,256.29901123046875,99901.0,5927.665559393056,105828.66555939306
2015-05-25,240.927001953125,241.02099609375,236.63699340820312,237.1100006103516,250.05140380859376,231.80260009765624,False,False,-386.2675845868847,256.29901123046875,99901.0,7412.092782844734,107313.09278284473
2015-05-26,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,244.79640502929686,229.41160278320314,False,False,-386.2675845868847,256.29901123046875,99901.0,7409.776450435952,107310.77645043595
2015-05-27,237.06500244140625,238.6360015869141,236.69500732421875,237.2830047607422,244.7574035644531,229.3726013183594,False,False,-386.2675845868847,256.29901123046875,99901.0,7345.266887549852,107246.26688754985
2015-05-28,237.2570037841797,237.82400512695312,236.6519927978516,237.4080047607422,244.94940490722655,229.56460266113282,False,False,-386.2675845868847,256.29901123046875,99901.0,7296.983439476491,107197.98343947649
2015-05-29,237.3769989013672,237.52200317382807,235.7310028076172,237.0959930419922,245.06940002441405,229.68459777832032,False,False,-386.2675845868847,256.29901123046875,99901.0,7417.503452440857,107318.50345244085
2015-05-30,237.0919952392578,237.09300231933597,232.04600524902344,233.34500122070312,244.78439636230468,229.39959411621095,False,False,-386.2675845868847,256.29901123046875,99901.0,8866.390003055341,108767.39000305533
2015-05-31,233.13499450683597,233.2519989013672,229.54200744628903,230.19000244140625,240.82739562988283,225.4425933837891,False,False,-386.2675845868847,256.29901123046875,99901.0,10085.063760908915,109986.06376090892
2015-06-01,230.2330017089844,231.71299743652344,221.29600524902344,222.92599487304688,237.92540283203127,222.54060058593754,False,True,-386.2675845868847,256.29901123046875,99901.0,12890.914418759941,112791.91441875994
2015-06-02,222.8939971923828,226.4160003662109,222.41900634765625,225.8029937744141,233.4971954345703,212.29079895019532,False,False,-386.2675845868847,256.29901123046875,99901.0,11779.623002269705,111680.62300226971
2015-06-03,225.73599243164065,227.4040069580078,223.92999267578125,225.87399291992188,236.33919067382814,215.13279418945316,False,False,-386.2675845868847,256.29901123046875,99901.0,11752.198333826682,111653.19833382669
2015-06-04,225.77200317382807,226.58099365234372,224.0540008544922,224.32400512695312,234.96160278320306,216.58240356445307,False,False,-386.2675845868847,256.29901123046875,99901.0,12350.908374755876,112251.90837475588
2015-06-05,224.1540069580078,225.96800231933597,223.1790008544922,224.95199584960935,233.3436065673828,214.96440734863282,False,False,-386.2675845868847,256.29901123046875,99901.0,12108.335915172485,112009.33591517249
2015-06-06,225.0050048828125,225.718994140625,224.3789978027344,225.61900329589844,233.96820068359375,216.04180908203125,False,False,-386.2675845868847,256.29901123046875,99901.0,11850.692559992933,111751.69255999294
2015-06-07,225.5959930419922,226.19400024414065,222.6519927978516,222.8809967041016,234.55918884277344,216.63279724121094,False,False,-386.2675845868847,256.29901123046875,99901.0,12908.295752789269,112809.29575278927
2015-06-08,222.8789978027344,229.4640045166016,222.8390045166016,228.48899841308597,231.15179443359378,214.60620117187503,False,False,-386.2675845868847,256.29901123046875,99901.0,10742.106478300753,110643.10647830076
2015-06-09,228.5379943847656,230.95399475097656,227.9290008544922,229.04800415039065,236.81079101562497,220.26519775390622,False,False,-386.2675845868847,256.29901123046875,99901.0,10526.18068238186,110427.18068238186
2015-06-10,228.9949951171875,229.7819976806641,228.00999450683597,228.8029937744141,237.26779174804688,220.72219848632812,False,False,-386.2675845868847,256.29901123046875,99901.0,10620.820248509051,110521.82024850906
2015-06-11,228.85499572753903,230.28700256347656,228.7669982910156,229.7050018310547,237.1277923583984,220.58219909667966,False,False,-386.2675845868847,256.29901123046875,99901.0,10272.403775192579,110173.40377519258
2015-06-12,229.7050018310547,231.0570068359375,229.31300354003903,229.98199462890625,237.97779846191406,221.4322052001953,False,False,-386.2675845868847,256.29901123046875,99901.0,10165.410436218492,110066.41043621849
2015-06-13,229.9199981689453,232.6519927978516,229.2100067138672,232.4019927978516,238.1927947998047,221.64720153808594,False,False,-386.2675845868847,256.29901123046875,99901.0,9230.643588795292,109131.6435887953
2015-06-14,232.44200134277344,234.8580017089844,232.0039978027344,233.54299926757807,240.7147979736328,224.16920471191406,False,False,-386.2675845868847,256.29901123046875,99901.0,8789.909775736036,108690.90977573604
2015-06-15,233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,241.69479370117188,225.14920043945312,False,False,-386.2675845868847,256.29901123046875,99901.0,7522.95256980908,107423.95256980907
2015-06-16,236.76499938964844,251.74200439453125,236.1219940185547,250.8950042724609,245.0377960205078,228.49220275878906,True,False,402.05091208933464,250.8950042724609,101790.60754216877,0.0,101790.60754216877
2015-06-17,250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,263.00139770507815,238.64459838867188,False,False,402.05091208933464,250.8950042724609,101790.60754216877,-647.7071113201769,101142.90043084859
2015-06-18,249.4279937744141,252.1080017089844,244.1269989013672,249.0070037841797,263.6507904052735,235.20519714355473,False,False,402.05091208933464,250.8950042724609,101790.60754216877,-759.0723183385743,101031.5352238302
2015-06-19,249.04299926757807,250.9770050048828,243.78700256347656,244.6060028076172,263.26579589843743,234.8202026367187,False,False,402.05091208933464,250.8950042724609,101790.60754216877,-2528.49877507158,99262.10876709719
2015-06-20,244.52999877929688,245.8280029296875,240.6269989013672,245.2120056152344,258.75279541015624,230.3072021484375,False,False,402.05091208933464,250.8950042724609,101790.60754216877,-2284.854793540381,99505.7527486284
2015-06-21,245.1000061035156,245.2239990234375,241.8820037841797,243.94400024414065,259.322802734375,230.87720947265623,False,False,402.05091208933464,250.8950042724609,101790.60754216877,-2794.657509522798,98995.95003264597
2015-06-22,243.968994140625,247.91700744628903,243.7790069580078,246.9900054931641,258.19179077148436,229.74619750976564,False,False,402.05091208933464,250.8950042724609,101790.60754216877,-1570.0083209240242,100220.59922124475
2015-06-23,246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,261.14979858398436,232.70420532226564,False,False,402.05091208933464,250.8950042724609,101790.60754216877,-2653.133576249664,99137.47396591911
2015-06-24,244.2819976806641,244.34100341796875,240.51499938964844,240.51499938964844,258.5047943115235,230.05920104980473,False,False,0.0,0.0,97748.38321988795,0.0,97748.38321988795
2015-06-25,240.3650054931641,243.33200073242188,240.3650054931641,242.7989959716797,254.58780212402345,226.14220886230473,False,False,0.0,0.0,97748.38321988795,0.0,97748.38321988795
2015-06-26,242.60400390625,243.74899291992188,241.5529937744141,243.593994140625,256.82680053710936,228.38120727539064,False,False,0.0,0.0,97748.38321988795,0.0,97748.38321988795
