date,action,price,size,commission,equity,comment,pnl,net_pnl
2023-03-12,CLOSE_SHORT,22191.015941961425,36.37216492118033,807.1352916095628,680383.2934076586,Stop Loss: SL Short,-66343.40865988302,-67150.54395149258
2023-03-13,ENTRY_LONG,24209.0,27.82351441503499,673.579460473582,679709.713947185,Long,,
2023-06-05,CLOSE_Long,25739.0,27.82351441503499,716.1494375285855,721563.5415646599,Reverse to Short,42569.97705500353,41853.82761747495
2023-06-05,ENTRY_SHORT,25739.0,27.753522131746116,714.3479061490133,720849.1936585109,Short,,
2023-06-06,CLOSE_Short,27236.0,27.753522131746116,755.8949287802373,678546.2760985068,Reverse to Long,-41547.02263122394,-42302.91756000418
2023-06-06,ENTRY_LONG,27236.0,24.664444607780936,671.7608133375217,677874.5152851692,Long,,
2023-06-10,CLOSE_LONG,25429.954289734902,24.664444607780936,627.2156989575677,632702.1852062577,Stop Loss: SL Long,-44545.11437995389,-45172.33007891146
2023-06-20,ENTRY_LONG,28315.0,22.12167273014993,626.3751633541953,632075.8100429035,Long,,
2023-07-24,CLOSE_Long,29177.0,22.12167273014993,645.4440452475844,650499.2478910452,Reverse to Short,19068.88189338924,18423.437848141657
2023-07-24,ENTRY_SHORT,29177.0,22.07198325434879,643.9942554121347,649855.253635633,Short,,
2023-08-29,CLOSE_Short,27726.0,22.07198325434879,611.9678077100746,681269.7335299831,Reverse to Long,32026.447702060093,31414.479894350017
2023-08-29,ENTRY_LONG,27726.0,24.325796587848348,674.4570361946833,680595.2764937883,Long,,
2023-08-31,CLOSE_LONG,26149.888062747315,24.325796587848348,636.116857809395,641618.9812506905,Stop Loss: SL Long,-38340.178385288404,-38976.2952430978
2023-09-12,ENTRY_LONG,25844.0,24.57834667381921,635.2027914381837,640983.7784592523,Long,,
2024-01-03,CLOSE_Long,42865.0,24.57834667381921,1053.5508301732602,1058278.2663641558,Reverse to Short,418348.0387350767,417294.4879049035
2024-01-03,ENTRY_SHORT,42865.0,24.44174696606822,1047.6954837005142,1057230.5708804552,Short,,
2024-01-08,CLOSE_SHORT,46382.64947124254,24.44174696606822,1133.672981991948,970119.3996070294,Stop Loss: SL Short,-85977.49829143385,-87111.17127342579
2024-01-12,ENTRY_SHORT,42778.0,22.451218046915685,960.4182056109593,969158.9814014185,Short,,
2024-02-08,CLOSE_SHORT,45498.711196681346,22.451218046915685,1021.501485930337,907054.1995961103,Stop Loss: SL Short,-61083.28031937781,-62104.78180530814
2024-02-09,ENTRY_LONG,47161.0,19.04081036449925,897.9836576001492,906156.2159385101,Long,,
2024-04-13,CLOSE_Long,64054.0,19.04081036449925,1219.6400670876349,1226592.9853589083,Reverse to Short,321656.4094874858,320436.76942039817
2024-04-13,ENTRY_SHORT,64054.0,18.95786454406156,1214.3270555053193,1225378.658303403,Short,,
2024-05-15,CLOSE_Short,66242.0,18.95786454406156,1255.8068631277258,1182643.0438178687,Reverse to Long,-41479.8076224067,-42735.614485534425
2024-05-15,ENTRY_LONG,66242.0,17.674837918234505,1170.8166133796901,1181472.227204489,Long,,
2024-06-11,CLOSE_Long,67306.0,17.674837918234505,1189.6226409246917,1199088.632108566,Reverse to Short,18806.027545001514,17616.404904076822
2024-06-11,ENTRY_SHORT,67306.0,17.63732424728078,1187.09774578748,1197901.5343627783,Short,,
2024-06-12,CLOSE_Short,68243.0,17.63732424728078,1203.6239186071823,1180171.737624469,Reverse to Long,-16526.17281970209,-17729.796738309273
2024-06-12,ENTRY_LONG,68243.0,17.120730628023743,1168.3700202482244,1179003.3676042208,Long,,
2024-06-18,CLOSE_LONG,64165.50791233293,17.120730628023743,1098.5603765773783,1108095.1635567972,Stop Loss: SL Long,-69809.64367084613,-70908.20404742351
2024-06-24,ENTRY_SHORT,60252.0,18.20710037710332,1097.0142119212294,1106998.149344876,Short,,
2024-07-16,CLOSE_SHORT,65205.59196693757,18.20710037710332,1187.2047580904741,1015620.3984175404,Stop Loss: SL Short,-90190.54616924505,-91377.75092733552
2024-08-05,ENTRY_SHORT,54014.0,18.614881224004236,1005.4641944333648,1014614.934223107,Short,,
2024-08-08,CLOSE_SHORT,60910.346288811146,18.614881224004236,1133.8388614791868,885106.4283158059,Stop Loss: SL Short,-128374.6670458219,-129508.50590730109
2024-10-14,ENTRY_LONG,66070.0,13.26253010492883,876.2553640326478,884230.1729517732,Long,,
2024-12-09,CLOSE_Long,97468.0,13.26253010492883,1292.6722842672032,1299354.4209020613,Reverse to Short,416416.9202345554,415124.2479502882
2024-12-09,ENTRY_SHORT,97468.0,13.19777646707679,1286.3608766930406,1298068.0600253684,Short,,
2024-12-16,CLOSE_SHORT,105360.84200441188,13.19777646707679,1390.528841157223,1192509.5667200289,Stop Loss: SL Short,-104167.96446418235,-105558.49330533958
2025-01-13,ENTRY_SHORT,94505.0,12.492296397575032,1180.5844710528286,1191328.9822489761,Short,,
2025-01-17,CLOSE_SHORT,102164.43537083335,12.492296397575032,1276.2684079433486,1094368.7769505125,Stop Loss: SL Short,-95683.93689052026,-96960.20529846361
2025-01-20,ENTRY_LONG,102141.0,10.607151772363766,1083.4250891810075,1093285.3518613316,Long,,
2025-02-03,CLOSE_LONG,92907.53705239353,10.607151772363766,985.4843463112483,994359.1246452612,Stop Loss: SL Long,-97940.74286975915,-98926.2272160704
2025-03-02,ENTRY_LONG,94273.0,10.442178920781226,984.4155333988085,993374.7091118624,Long,,
2025-03-03,CLOSE_Long,86160.0,10.442178920781226,899.6981358145105,907757.6133917498,Reverse to Short,-84717.39758429809,-85617.0957201126
2025-03-03,ENTRY_SHORT,86160.0,10.430362549417737,898.6800372578323,906858.933354492,Short,,
2025-04-09,CLOSE_Short,82595.0,10.430362549417737,861.495794769158,943181.680048397,Reverse to Long,37184.24248867423,36322.74669390507
2025-04-09,ENTRY_LONG,82595.0,11.305162095137879,933.7498632479131,942247.9301851491,Long,,
2025-08-14,CLOSE_Long,118394.0,11.305162095137879,1338.4633610917542,1345622.9646678981,Reverse to Short,404713.4978438409,403375.0344827492
2025-08-14,ENTRY_SHORT,118394.0,11.251978436586475,1332.1667350212192,1344290.797932877,Short,,
2025-08-19,CLOSE_Final,112870.0,11.251978436586475,1270.0108061375156,1405176.7160104432,End of Date Range,62155.92888370369,60885.91807756617
