trade_id,bar_index,date,action,execution_price,position_size,pnl,commission,net_pnl,equity_after,reason
96,585,2015-08-08,CLOSE_LONG,327.570000,3.621695,-1.086508,1.186359,-2.272867,1195.979119,Reverse to Short
97,585,2015-08-08,SHORT,327.570000,3.614554,0.000000,1.184019,-1.184019,1194.795100,Short Entry
98,619,2015-09-11,CLOSE_SHORT,373.620000,3.614554,-166.450194,1.350470,-167.800664,1026.994436,Reverse to Long
99,619,2015-09-11,LONG,373.620000,2.721280,0.000000,1.016724,-1.016724,1025.977712,Long Entry
100,649,2015-10-11,CLOSE_LONG,362.610000,2.721280,-29.961289,0.986763,-30.948052,995.029660,Reverse to Short
101,649,2015-10-11,SHORT,362.610000,2.716636,0.000000,0.985079,-0.985079,994.044580,Short Entry
102,662,2015-10-24,CLOSE_SHORT,392.000000,2.716636,-79.841931,1.064921,-80.906852,913.137728,Reverse to Long
103,662,2015-10-24,LONG,392.000000,2.306139,0.000000,0.904006,-0.904006,912.233722,Long Entry
104,680,2015-11-11,CLOSE_LONG,373.850000,2.306139,-41.856417,0.862150,-42.718566,869.515156,Reverse to Short
105,680,2015-11-11,SHORT,373.850000,2.302581,0.000000,0.860820,-0.860820,868.654336,Short Entry
106,684,2015-11-15,CLOSE_SHORT,435.910000,2.302581,-142.898193,1.003718,-143.901911,724.752424,Reverse to Long
107,684,2015-11-15,LONG,435.910000,1.645993,0.000000,0.717505,-0.717505,724.034920,Long Entry
108,709,2015-12-10,CLOSE_LONG,393.400000,1.645993,-69.971171,0.647534,-70.618705,653.416214,Reverse to Short
109,709,2015-12-10,SHORT,393.400000,1.644337,0.000000,0.646882,-0.646882,652.769332,Short Entry
110,710,2015-12-11,CLOSE_SHORT,424.300000,1.644337,-50.810004,0.697692,-51.507696,601.261637,Reverse to Long
111,710,2015-12-11,LONG,424.300000,1.402897,0.000000,0.595249,-0.595249,600.666388,Long Entry
112,713,2015-12-14,CLOSE_LONG,389.430000,1.402897,-48.919004,0.546330,-49.465334,551.201054,Reverse to Short
113,713,2015-12-14,SHORT,389.430000,1.401251,0.000000,0.545689,-0.545689,550.655365,Short Entry
114,742,2016-01-12,CLOSE_SHORT,456.110606,1.401251,-93.436242,0.639125,-94.075368,456.579997,SL Short
115,752,2016-01-22,SHORT,432.120000,1.046039,0.000000,0.452014,-0.452014,456.127983,Short Entry
116,754,2016-01-24,CLOSE_SHORT,452.620000,1.046039,-21.443791,0.473458,-21.917249,434.210734,Reverse to Long
117,754,2016-01-24,LONG,452.620000,0.949734,0.000000,0.429869,-0.429869,433.780865,Long Entry
118,755,2016-01-25,CLOSE_LONG,431.430000,0.949734,-20.124865,0.409744,-20.534608,413.246257,Reverse to Short
119,755,2016-01-25,SHORT,431.430000,0.948274,0.000000,0.409114,-0.409114,412.837143,Short Entry
120,763,2016-02-02,CLOSE_SHORT,455.020000,0.948274,-22.369781,0.431484,-22.801264,390.035879,Reverse to Long
121,763,2016-02-02,LONG,455.020000,0.848612,0.000000,0.386136,-0.386136,389.649743,Long Entry
122,769,2016-02-08,CLOSE_LONG,442.610000,0.848612,-10.531277,0.375604,-10.906882,378.742862,Reverse to Short
123,769,2016-02-08,SHORT,442.610000,0.847146,0.000000,0.374955,-0.374955,378.367906,Short Entry
124,784,2016-02-23,CLOSE_SHORT,464.040000,0.847146,-18.154346,0.393110,-18.547455,359.820451,Reverse to Long
125,784,2016-02-23,LONG,464.040000,0.767654,0.000000,0.356222,-0.356222,359.464229,Long Entry
126,805,2016-03-15,CLOSE_LONG,461.950000,0.767654,-1.604397,0.354618,-1.959015,357.505214,Reverse to Short
127,805,2016-03-15,SHORT,461.950000,0.766166,0.000000,0.353930,-0.353930,357.151283,Short Entry
128,830,2016-04-09,CLOSE_SHORT,509.340000,0.766166,-36.308584,0.390239,-36.698823,320.452461,Reverse to Long
129,830,2016-04-09,LONG,509.340000,0.622861,0.000000,0.317248,-0.317248,320.135213,Long Entry
130,852,2016-05-01,CLOSE_LONG,504.100000,0.622861,-3.263791,0.313984,-3.577775,316.557438,Reverse to Short
131,852,2016-05-01,SHORT,504.100000,0.621686,0.000000,0.313392,-0.313392,316.244046,Short Entry
132,857,2016-05-06,CLOSE_SHORT,524.970000,0.621686,-12.974585,0.326366,-13.300951,302.943095,Reverse to Long
133,857,2016-05-06,LONG,524.970000,0.571297,0.000000,0.299914,-0.299914,302.643181,Long Entry
134,867,2016-05-16,CLOSE_LONG,519.130000,0.571297,-3.336373,0.296577,-3.632950,299.010231,Reverse to Short
135,867,2016-05-16,SHORT,519.130000,0.570224,0.000000,0.296020,-0.296020,298.714211,Short Entry
136,906,2016-06-24,CLOSE_SHORT,582.640000,0.570224,-36.214895,0.332235,-36.547130,262.167081,Reverse to Long
137,906,2016-06-24,LONG,582.640000,0.445464,0.000000,0.259545,-0.259545,261.907535,Long Entry
138,933,2016-07-21,CLOSE_LONG,612.430000,0.445464,13.270386,0.272816,12.997570,274.905106,Reverse to Short
139,933,2016-07-21,SHORT,612.430000,0.444387,0.000000,0.272156,-0.272156,274.632950,Short Entry
140,938,2016-07-26,CLOSE_SHORT,672.290000,0.444387,-26.601018,0.298757,-26.899775,247.733175,Reverse to Long
141,938,2016-07-26,LONG,672.290000,0.364807,0.000000,0.245256,-0.245256,247.487919,Long Entry
142,988,2016-09-14,CLOSE_LONG,729.140000,0.364807,20.739256,0.265995,20.473261,267.961180,Reverse to Short
143,988,2016-09-14,SHORT,729.140000,0.363828,0.000000,0.265282,-0.265282,267.695898,Short Entry
144,996,2016-09-22,CLOSE_SHORT,769.770000,0.363828,-14.782333,0.280064,-15.062397,252.633502,Reverse to Long
145,996,2016-09-22,LONG,769.770000,0.324912,0.000000,0.250107,-0.250107,252.383395,Long Entry
146,1002,2016-09-28,CLOSE_LONG,740.330000,0.324912,-9.565396,0.240542,-9.805938,242.577457,Reverse to Short
147,1002,2016-09-28,SHORT,740.330000,0.324385,0.000000,0.240152,-0.240152,242.337305,Short Entry
148,1003,2016-09-29,CLOSE_SHORT,776.550000,0.324385,-11.749212,0.251901,-12.001113,230.336192,Reverse to Long
149,1003,2016-09-29,LONG,776.550000,0.293649,0.000000,0.228033,-0.228033,230.108160,Long Entry
150,1015,2016-10-11,CLOSE_LONG,760.810000,0.293649,-4.622029,0.223411,-4.845440,225.262720,Reverse to Short
151,1015,2016-10-11,SHORT,760.810000,0.293122,0.000000,0.223010,-0.223010,225.039709,Short Entry
152,1028,2016-10-24,CLOSE_SHORT,843.930000,0.293122,-24.364294,0.247374,-24.611669,200.428041,Reverse to Long
153,1028,2016-10-24,LONG,843.930000,0.235119,0.000000,0.198424,-0.198424,200.229617,Long Entry
154,1058,2016-11-23,CLOSE_LONG,850.820000,0.235119,1.619968,0.200044,1.419924,201.649541,Reverse to Short
155,1058,2016-11-23,SHORT,850.820000,0.234636,0.000000,0.199633,-0.199633,201.449908,Short Entry
156,1066,2016-12-01,CLOSE_SHORT,900.020000,0.234636,-11.544094,0.211177,-11.755271,189.694637,Reverse to Long
157,1066,2016-12-01,LONG,900.020000,0.208659,0.000000,0.187798,-0.187798,189.506840,Long Entry
158,1068,2016-12-03,CLOSE_LONG,888.650000,0.208659,-2.372458,0.185425,-2.557883,186.948956,Reverse to Short
159,1068,2016-12-03,SHORT,888.650000,0.208270,0.000000,0.185079,-0.185079,186.763877,Short Entry
160,1087,2016-12-22,CLOSE_SHORT,934.930000,0.208270,-9.638753,0.194718,-9.833471,176.930406,Reverse to Long
161,1087,2016-12-22,LONG,934.930000,0.187352,0.000000,0.175161,-0.175161,176.755245,Long Entry
162,1208,2017-04-22,CLOSE_LONG,1966.510000,0.187352,193.268682,0.368430,192.900253,369.655497,Reverse to Short
163,1208,2017-04-22,SHORT,1966.510000,0.186096,0.000000,0.365959,-0.365959,369.289538,Short Entry
164,1225,2017-05-09,CLOSE_SHORT,2323.958800,0.186096,-66.519664,0.432479,-66.952143,302.337396,SL Short
165,1233,2017-05-17,SHORT,2228.960000,0.134284,0.000000,0.299314,-0.299314,302.038082,Short Entry
166,1234,2017-05-18,CLOSE_SHORT,2441.200000,0.134284,-28.500470,0.327814,-28.828285,273.209797,Reverse to Long
167,1234,2017-05-18,LONG,2441.200000,0.110797,0.000000,0.270478,-0.270478,272.939319,Long Entry
168,1259,2017-06-12,CLOSE_LONG,2629.860000,0.110797,20.902967,0.291381,20.611586,293.550905,Reverse to Short
169,1259,2017-06-12,SHORT,2629.860000,0.110506,0.000000,0.290615,-0.290615,293.260290,Short Entry
170,1272,2017-06-25,CLOSE_SHORT,3067.634610,0.110506,-48.376736,0.338992,-48.715728,244.544562,SL Short
171,1289,2017-07-12,LONG,3364.660000,0.071954,0.000000,0.242099,-0.242099,244.302463,Long Entry
172,1294,2017-07-17,CLOSE_LONG,3140.980000,0.071954,-16.094562,0.226005,-16.320567,227.981896,Reverse to Short
173,1294,2017-07-17,SHORT,3140.980000,0.071857,0.000000,0.225702,-0.225702,227.756194,Short Entry
174,1295,2017-07-18,CLOSE_SHORT,3514.920000,0.071857,-26.870287,0.252572,-27.122860,200.633335,Reverse to Long
175,1295,2017-07-18,LONG,3514.920000,0.056510,0.000000,0.198627,-0.198627,200.434708,Long Entry
176,1302,2017-07-25,CLOSE_LONG,3418.320000,0.056510,-5.458835,0.193168,-5.652003,194.782704,Reverse to Short
177,1302,2017-07-25,SHORT,3418.320000,0.056412,0.000000,0.192835,-0.192835,194.589870,Short Entry
178,1322,2017-08-14,CLOSE_SHORT,4034.753816,0.056412,-34.774374,0.227609,-35.001984,159.587886,SL Short
179,1331,2017-08-23,SHORT,4040.000000,0.039107,0.000000,0.157992,-0.157992,159.429894,Short Entry
180,1339,2017-08-31,CLOSE_SHORT,4694.370562,0.039107,-25.590425,0.183582,-25.774008,133.655886,SL Short
181,1354,2017-09-15,SHORT,3188.010000,0.041505,0.000000,0.132319,-0.132319,133.523567,Short Entry
182,1366,2017-09-27,CLOSE_SHORT,4065.699889,0.041505,-36.428786,0.168748,-36.597535,96.926032,SL Short
183,1438,2017-12-08,LONG,16599.000000,0.005781,0.000000,0.095957,-0.095957,96.830075,Long Entry
184,1439,2017-12-09,CLOSE_LONG,13044.766465,0.005781,-20.546586,0.075410,-20.621996,76.208080,SL Long
185,1473,2018-01-12,SHORT,13238.760000,0.005699,0.000000,0.075446,-0.075446,76.132634,Short Entry
186,1660,2018-07-18,CLOSE_SHORT,7317.440000,0.005699,33.744845,0.041701,33.703144,109.835777,Reverse to Long
187,1660,2018-07-18,LONG,7317.440000,0.014860,0.000000,0.108737,-0.108737,109.727040,Long Entry
188,1681,2018-08-08,CLOSE_LONG,6364.753636,0.014860,-14.156953,0.094580,-14.251534,95.475506,SL Long
189,1710,2018-09-06,SHORT,6697.270000,0.014113,0.000000,0.094521,-0.094521,95.380985,Short Entry
190,1749,2018-10-15,CLOSE_SHORT,7353.463471,0.014113,-9.261072,0.103782,-9.364854,86.016131,SL Short
191,1750,2018-10-16,LONG,6752.500000,0.012611,0.000000,0.085156,-0.085156,85.930975,Long Entry
192,1763,2018-10-29,CLOSE_LONG,6336.300391,0.012611,-5.248705,0.079907,-5.328612,80.602363,SL Long
193,1780,2018-11-15,SHORT,5917.200000,0.013485,0.000000,0.079796,-0.079796,80.522567,Short Entry
194,1866,2019-02-09,CLOSE_SHORT,3660.270000,0.013485,30.435806,0.049361,30.386446,110.909012,Reverse to Long
195,1866,2019-02-09,LONG,3660.270000,0.029998,0.000000,0.109800,-0.109800,110.799212,Long Entry
196,1882,2019-02-25,CLOSE_LONG,3743.560000,0.029998,2.498514,0.112298,2.386215,113.185428,Reverse to Short
197,1882,2019-02-25,SHORT,3743.560000,0.029932,0.000000,0.112054,-0.112054,113.073374,Short Entry
198,1901,2019-03-16,CLOSE_SHORT,4015.610846,0.029932,-8.143123,0.120197,-8.263320,104.810055,SL Short
199,1919,2019-04-03,LONG,4857.190000,0.021363,0.000000,0.103762,-0.103762,104.706293,Long Entry
200,2094,2019-09-25,CLOSE_LONG,8497.550000,0.021363,77.767365,0.181529,77.585836,182.292128,Reverse to Short
201,2094,2019-09-25,SHORT,8497.550000,0.021238,0.000000,0.180469,-0.180469,182.111659,Short Entry
202,2125,2019-10-26,CLOSE_SHORT,8655.880000,0.021238,-3.362580,0.183832,-3.546412,178.565247,Reverse to Long
203,2125,2019-10-26,LONG,8655.880000,0.020423,0.000000,0.176780,-0.176780,178.388468,Long Entry
204,2151,2019-11-21,CLOSE_LONG,7741.785674,0.020423,-18.668607,0.158111,-18.826718,159.561749,SL Long
205,2179,2019-12-19,LONG,7277.830000,0.021705,0.000000,0.157966,-0.157966,159.403783,Long Entry
206,2242,2020-02-20,CLOSE_LONG,9594.650000,0.021705,50.286843,0.208253,50.078590,209.482373,Reverse to Short
207,2242,2020-02-20,SHORT,9594.650000,0.021615,0.000000,0.207388,-0.207388,209.274986,Short Entry
208,2306,2020-04-24,CLOSE_SHORT,7483.960000,0.021615,45.622386,0.161765,45.460621,254.735607,Reverse to Long
209,2306,2020-04-24,LONG,7483.960000,0.033697,0.000000,0.252188,-0.252188,254.483418,Long Entry
210,2346,2020-06-03,CLOSE_LONG,9518.020000,0.033697,68.542060,0.320730,68.221329,322.704748,Reverse to Short
211,2346,2020-06-03,SHORT,9518.020000,0.033566,0.000000,0.319478,-0.319478,322.385270,Short Entry
212,2399,2020-07-26,CLOSE_SHORT,10081.717346,0.033566,-18.920819,0.338399,-19.259217,303.126053,SL Short
213,2400,2020-07-27,LONG,9931.540000,0.030216,0.000000,0.300095,-0.300095,302.825958,Long Entry
214,2438,2020-09-03,CLOSE_LONG,11388.540000,0.030216,44.025208,0.344120,43.681088,346.507046,Reverse to Short
215,2438,2020-09-03,SHORT,11388.540000,0.030122,0.000000,0.343042,-0.343042,346.164004,Short Entry
216,2486,2020-10-21,CLOSE_SHORT,12350.790875,0.030122,-28.984614,0.372027,-29.356641,316.807363,SL Short
217,2487,2020-10-22,LONG,12780.750000,0.024540,0.000000,0.313639,-0.313639,316.493724,Long Entry
218,2666,2021-04-19,CLOSE_LONG,56150.010000,0.024540,1064.280569,1.377920,1062.902649,1379.396372,Reverse to Short
219,2666,2021-04-19,SHORT,56150.010000,0.024321,0.000000,1.365602,-1.365602,1378.030770,Short Entry
220,2765,2021-07-27,CLOSE_SHORT,37241.330000,0.024321,459.870603,0.905732,458.964871,1836.995641,Reverse to Long
221,2765,2021-07-27,LONG,37241.330000,0.048834,0.000000,1.818626,-1.818626,1835.177015,Long Entry
222,2808,2021-09-08,CLOSE_LONG,46868.570000,0.048834,470.132134,2.288758,467.843376,2303.020391,Reverse to Short
223,2808,2021-09-08,SHORT,46868.570000,0.048646,0.000000,2.279990,-2.279990,2300.740401,Short Entry
224,2832,2021-10-02,CLOSE_SHORT,48141.600000,0.048646,-61.928408,2.341919,-64.270326,2236.470075,Reverse to Long
225,2832,2021-10-02,LONG,48141.600000,0.045992,0.000000,2.214105,-2.214105,2234.255970,Long Entry
226,2896,2021-12-05,CLOSE_LONG,49152.460000,0.045992,46.490988,2.260596,44.230392,2278.486361,Reverse to Short
227,2896,2021-12-05,SHORT,49152.460000,0.045892,0.000000,2.255701,-2.255701,2276.230660,Short Entry
228,2982,2022-03-01,CLOSE_SHORT,43160.000000,0.045892,275.005585,1.980696,273.024889,2549.255549,Reverse to Long
229,2982,2022-03-01,LONG,43160.000000,0.058475,0.000000,2.523763,-2.523763,2546.731786,Long Entry
230,3030,2022-04-18,CLOSE_LONG,38835.702566,0.058475,-252.861488,2.270902,-255.132390,2291.599396,SL Long
231,3048,2022-05-06,SHORT,36552.970000,0.062066,0.000000,2.268683,-2.268683,2289.330712,Short Entry
232,3122,2022-07-19,CLOSE_SHORT,22432.580000,0.062066,876.391013,1.392292,874.998721,3164.329433,Reverse to Long
233,3122,2022-07-19,LONG,22432.580000,0.139649,0.000000,3.132686,-3.132686,3161.196747,Long Entry
234,3154,2022-08-20,CLOSE_LONG,20834.390000,0.139649,-223.185548,2.909501,-226.095049,2935.101699,Reverse to Short
235,3154,2022-08-20,SHORT,20834.390000,0.139469,0.000000,2.905751,-2.905751,2932.195948,Short Entry
236,3175,2022-09-10,CLOSE_SHORT,21361.620000,0.139469,-73.532219,2.979283,-76.511502,2855.684446,Reverse to Long
237,3175,2022-09-10,LONG,21361.620000,0.132346,0.000000,2.827128,-2.827128,2852.857318,Long Entry
238,3179,2022-09-14,CLOSE_LONG,20173.620000,0.132346,-157.227195,2.669900,-159.897095,2692.960223,Reverse to Short
239,3179,2022-09-14,SHORT,20173.620000,0.132154,0.000000,2.666031,-2.666031,2690.294192,Short Entry
