bar_index,date,open,high,low,close,upper_boundary,lower_boundary,go_long_signal,go_short_signal,pending_signal,action_executed,execution_price,reason,position_size,position_avg_price,equity,unrealized_pnl,total_equity
1003,2017-09-30,4166.109863,4358.430176,4160.859863,4338.709961,4865.124756,3467.094971,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1004,2017-10-01,4341.049805,4403.740234,4269.810059,4403.740234,5046.954834,3635.144775,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1005,2017-10-02,4395.810059,4470.229980,4377.459961,4409.319824,5124.370117,3667.250000,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1006,2017-10-03,4408.459961,4432.470215,4258.890137,4317.479980,5170.264893,3646.655029,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1007,2017-10-04,4319.370117,4352.310059,4210.419922,4229.359863,5081.175049,3557.565186,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1008,2017-10-05,4229.879883,4362.640137,4164.049805,4328.410156,4991.684814,3468.074951,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1009,2017-10-06,4324.459961,4413.270020,4320.529785,4370.810059,4836.755005,3812.164917,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1010,2017-10-07,4369.350098,4443.879883,4321.049805,4426.890137,4881.645142,3857.055054,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1011,2017-10-08,4429.669922,4624.140137,4405.640137,4610.479980,4888.019897,3971.319946,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1012,2017-10-09,4614.520020,4878.709961,4564.250000,4772.020020,5149.825073,4079.214966,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1013,2017-10-10,4776.209961,4922.169922,4765.100098,4781.990234,5438.799927,4113.619995,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1014,2017-10-11,4789.250000,4873.729980,4751.629883,4826.479980,5473.569946,4104.930054,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1015,2017-10-12,4829.580078,5446.910156,4822.000000,5446.910156,5513.900024,4145.260132,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1016,2017-10-13,5464.160156,5840.299805,5436.850098,5647.209961,6390.325195,4537.995117,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1017,2017-10-14,5643.529785,5837.700195,5591.640137,5831.790039,6730.229736,4556.829834,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1018,2017-10-15,5835.959961,5852.479980,5478.609863,5678.189941,6915.319824,4756.600098,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1019,2017-10-16,5687.569824,5776.229980,5544.209961,5725.589844,6678.859863,4696.279785,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1020,2017-10-17,5741.580078,5800.350098,5472.720215,5605.509766,6725.410034,4757.750122,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1021,2017-10-18,5603.819824,5603.819824,5151.439941,5590.689941,6510.414795,4697.224854,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1022,2017-10-19,5583.740234,5744.350098,5531.060059,5708.520020,6490.335205,4677.145264,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1023,2017-10-20,5708.109863,6060.109863,5627.229980,6011.450195,6553.919922,4862.299805,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1024,2017-10-21,5996.790039,6194.879883,5965.069824,6031.600098,6944.820068,5048.760010,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1025,2017-10-22,6036.660156,6076.259766,5792.339844,6008.419922,7052.075195,5021.245117,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1026,2017-10-23,6006.000000,6075.589844,5732.470215,5930.319824,7021.415039,4990.584961,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1027,2017-10-24,5935.520020,5935.520020,5504.180176,5526.640137,6950.935059,4920.104980,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1028,2017-10-25,5524.600098,5754.330078,5397.879883,5750.799805,6540.015137,4509.185059,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1029,2017-10-26,5747.950195,5976.799805,5721.220215,5904.830078,6685.125244,4810.775146,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1030,2017-10-27,5899.740234,5988.390137,5728.819824,5780.899902,6836.655273,4962.825195,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1031,2017-10-28,5787.819824,5876.720215,5689.189941,5753.089844,6682.439697,4893.199951,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1032,2017-10-29,5754.439941,6255.709961,5724.580078,6153.850098,6569.754883,4939.125000,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1033,2017-10-30,6114.850098,6214.990234,6040.850098,6130.529785,6866.890137,5362.810059,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1034,2017-10-31,6132.020020,6470.430176,6103.330078,6468.399902,6884.060059,5379.979980,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1035,2017-11-01,6440.970215,6767.310059,6377.879883,6767.310059,7265.185303,5616.755127,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1036,2017-11-02,6777.770020,7367.330078,6758.720215,7078.500000,7585.705078,5969.834961,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1037,2017-11-03,7087.529785,7461.290039,7002.939941,7207.759766,8195.474854,5979.584717,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1038,2017-11-04,7164.479980,7492.859863,7031.279785,7379.950195,8319.405029,6009.554932,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1039,2017-11-05,7404.520020,7617.479980,7333.189941,7407.410156,8575.229980,6233.810059,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1040,2017-11-06,7403.220215,7445.770020,7007.310059,7022.759766,8636.240234,6170.200195,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1041,2017-11-07,7023.100098,7253.319824,7023.100098,7144.379883,8256.120117,5790.080078,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1042,2017-11-08,7141.379883,7776.419922,7114.020020,7459.689941,8251.179932,6031.579834,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1043,2017-11-09,7446.830078,7446.830078,7101.520020,7143.580078,8636.100098,6257.560059,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1044,2017-11-10,7173.729980,7312.000000,6436.870117,6618.140137,8363.000000,5984.459961,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1045,2017-11-11,6618.609863,6873.149902,6204.220215,6357.600098,7807.879883,5429.339844,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1046,2017-11-12,6295.450195,6625.049805,5519.009766,5950.069824,7484.720215,5106.180176,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1047,2017-11-13,5938.250000,6811.189941,5844.290039,6559.490234,7127.520020,4748.979980,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1048,2017-11-14,6561.479980,6764.979980,6461.750000,6635.750000,7750.750000,5372.209961,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1049,2017-11-15,6634.759766,7342.250000,6634.759766,7315.540039,7763.464844,5506.054688,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1050,2017-11-16,7323.240234,7967.379883,7176.580078,7871.689941,8451.945312,6194.535156,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1051,2017-11-17,7853.569824,8004.589844,7561.089844,7708.990234,9077.754883,6629.384766,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1052,2017-11-18,7697.209961,7884.990234,7463.439941,7790.149902,8940.000000,6454.419922,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
1053,2017-11-19,7766.029785,8101.910156,7694.100098,8036.490234,9008.819824,6523.239746,False,False,,HOLD,,,0.000000,0.000000,167430.266325,0.000000,167430.266325
