datetime,open,high,low,close,volume
07/31/2020,11110.84,11457.95,10973.8,11356.74,10417.50746157
08/01/2020,11357.98,11883.36,11228.0,11817.49,11195.80752332
08/02/2020,11808.21,12100.0,10559.59,11071.66,12656.41102944
08/03/2020,11074.92,11480.0,10933.26,11236.39,6984.67078032
08/04/2020,11236.39,11420.0,11000.79,11192.42,5522.11051757
08/05/2020,11193.48,11795.86,11094.35,11755.24,7514.79142531
08/06/2020,11759.9,11913.5,11575.57,11770.08,9855.99436305
08/07/2020,11770.26,11920.0,11219.0,11600.85,10503.36174678
08/08/2020,11601.75,11817.95,11527.0,11776.9,3983.74888665
08/09/2020,11767.93,11808.28,11527.92,11683.03,2649.48917649
08/10/2020,11684.6,12080.0,11510.0,11895.12,7701.72806914
08/11/2020,11896.37,11945.05,11130.0,11392.64,10470.68807136
08/12/2020,11386.5,11625.0,11150.0,11565.35,5668.60180464
08/13/2020,11567.74,11806.61,11270.91,11793.26,6839.55121466
08/14/2020,11797.55,11862.0,11652.01,11779.77,5526.79649808
08/15/2020,11771.97,11986.93,11667.7,11852.2,3983.17592982
08/16/2020,11858.6,11938.55,11685.97,11914.02,2494.17000289
08/17/2020,11916.83,12473.0,11771.44,12298.38,9778.32856833
08/18/2020,12301.27,12408.53,11823.0,11958.1,8818.18784117
08/19/2020,11950.0,12022.18,11574.4,11757.55,9401.50118445
08/20/2020,11762.18,11894.12,11675.29,11859.37,4191.75792092
08/21/2020,11857.18,11887.67,11485.49,11531.74,6391.17972721
08/22/2020,11527.81,11694.02,11367.0,11667.7,3401.42192253
08/23/2020,11678.17,11715.09,11524.7,11644.65,1632.87091819
08/24/2020,11653.7,11832.55,11588.61,11761.8,2887.05808264
08/25/2020,11750.4,11772.22,11112.75,11328.88,7073.69374623
08/26/2020,11328.5,11549.8,11250.14,11469.3,4273.08016903
08/27/2020,11462.91,11602.92,11122.72,11330.0,7796.15569663
08/28/2020,11332.26,11555.61,11277.95,11536.58,6046.49746388
08/29/2020,11538.74,11592.0,11423.64,11471.71,2095.93600275
08/30/2020,11471.71,11715.69,11458.62,11708.97,2328.65701886
08/31/2020,11713.11,11780.0,11573.39,11655.0,4534.21810201
09/01/2020,11658.48,12065.82,11515.0,11923.96,7960.82238043
09/02/2020,11919.53,11956.45,11155.32,11398.44,13056.07287751
09/03/2020,11395.1,11477.35,9987.86,10160.0,18554.73121203
09/04/2020,10160.0,10646.75,9902.43,10456.32,17415.36005733
09/05/2020,10460.2,10567.9,9850.0,10167.19,12165.47308504
09/06/2020,10165.47,10353.39,10000.0,10260.17,5121.25180431
09/07/2020,10258.43,10415.66,9880.0,10377.14,8725.09203962
09/08/2020,10377.5,10446.18,9825.07,10123.96,10560.87470567
09/09/2020,10126.01,10353.39,9981.38,10232.8,5872.2195124
09/10/2020,10221.76,10495.75,10220.0,10342.59,10223.19117775
09/11/2020,10341.38,10409.44,10200.5,10393.04,5245.74244486
09/12/2020,10400.46,10482.42,10275.0,10443.33,2509.23983418
09/13/2020,10446.4,10576.78,10214.9,10334.78,4325.10556518
09/14/2020,10338.82,10765.03,10250.13,10675.15,7325.23245633
09/15/2020,10671.4,10940.01,10611.17,10783.83,6456.66295267
09/16/2020,10785.0,11100.0,10662.81,10951.54,8300.23983202
09/17/2020,10950.15,11054.0,10739.23,10940.47,5525.71740992
09/18/2020,10947.35,11040.18,10816.54,10931.2,4398.92439287
09/19/2020,10935.49,11183.01,10890.53,11077.22,2253.35153789
09/20/2020,11070.84,11079.25,10755.9,10923.5,3250.01749577
09/21/2020,10921.53,10996.98,10286.56,10411.29,9948.02125053
09/22/2020,10418.83,10573.05,10353.39,10534.31,4800.59855196
09/23/2020,10525.72,10541.39,10138.3,10233.42,5711.36066207
09/24/2020,10236.86,10795.53,10193.2,10744.02,6703.91881646
09/25/2020,10738.46,10762.65,10553.14,10689.81,6346.72379355
09/26/2020,10694.23,10830.0,10655.29,10729.09,2550.31630347
09/27/2020,10731.09,10807.14,10593.58,10780.66,2286.86162473
09/28/2020,10779.99,10950.0,10628.52,10689.48,4991.57062725
09/29/2020,10681.41,10865.0,10636.66,10836.42,4029.39173043
09/30/2020,10840.0,10847.5,10658.56,10778.22,4304.6226949
10/01/2020,10780.83,10940.22,10437.08,10622.71,8678.34728292
10/02/2020,10611.17,10667.53,10380.0,10578.54,8333.45852437
10/03/2020,10571.6,10605.79,10500.0,10553.66,1134.79775814
10/04/2020,10543.17,10699.88,10524.81,10669.63,1057.77530355
10/05/2020,10666.16,10805.82,10620.71,10795.0,3618.01529204
10/06/2020,10797.36,10801.86,10525.0,10606.33,4800.69513633
10/07/2020,10602.31,10682.56,10547.71,10669.14,5560.24913562
10/08/2020,10669.1,10957.0,10535.06,10925.2,6969.04085121
10/09/2020,10927.02,11118.49,10826.4,11052.0,5355.33959365
10/10/2020,11060.46,11496.06,11059.62,11301.2,3270.37027031
10/11/2020,11300.97,11447.44,11272.11,11372.93,2177.65085818
10/12/2020,11372.48,11731.7,11175.99,11535.98,7088.22778528
10/13/2020,11539.42,11567.4,11314.53,11427.98,5097.96082433
10/14/2020,11440.28,11555.1,11287.42,11428.84,3788.25075923
10/15/2020,11430.49,11623.6,11250.01,11511.11,4864.42955616
10/16/2020,11506.53,11548.65,11200.0,11321.86,4309.22448566
10/17/2020,11331.88,11415.48,11264.01,11365.8,1124.42019876
10/18/2020,11363.4,11526.34,11352.79,11519.97,1047.16869132
10/19/2020,11518.58,11840.0,11409.94,11764.14,5459.93398846
10/20/2020,11759.2,12059.94,11680.0,11921.11,5859.83732437
10/21/2020,11921.33,13235.0,11899.1,12802.67,20093.61486293
10/22/2020,12802.63,13208.25,12686.73,12983.26,9277.56218571
10/23/2020,12983.26,13037.26,12729.82,12941.59,4996.39791976
10/24/2020,12940.03,13182.83,12887.38,13122.73,2820.82333324
10/25/2020,13115.18,13363.53,12903.74,13039.09,3658.60280875
10/26/2020,13041.12,13250.0,12773.5,13066.73,5725.19571956
10/27/2020,13065.1,13788.0,13057.09,13647.9,11242.75450774
10/28/2020,13642.31,13864.89,12892.0,13274.73,10670.86461819
10/29/2020,13275.82,13650.0,12993.0,13468.44,8894.95694501
10/30/2020,13456.14,13675.56,13129.26,13562.13,8981.11986042
10/31/2020,13569.42,14100.0,13420.97,13816.08,6337.39292768
11/01/2020,13799.44,13907.47,13629.31,13762.0,2534.08581497
11/02/2020,13762.0,13842.5,13220.0,13563.72,7065.41110933
11/03/2020,13578.82,14083.76,13287.7,14041.58,7225.86635614
11/04/2020,14041.58,14277.5,13520.87,14160.59,10926.32680544
11/05/2020,14168.49,15770.58,14100.0,15605.04,18422.63186045
11/06/2020,15608.32,15968.98,15196.01,15598.09,13479.46706771
11/07/2020,15603.28,15778.6,14351.0,14838.97,10933.92419186
11/08/2020,14829.32,15664.9,14727.19,15489.15,5046.49916395
11/09/2020,15484.68,15854.48,14824.66,15332.04,14466.07953692
11/10/2020,15349.32,15482.76,15092.47,15313.65,8966.48171393
11/11/2020,15314.94,15991.01,15290.85,15707.89,10013.26427187
11/12/2020,15702.0,16369.99,15481.0,16300.0,16261.47118864
11/13/2020,16300.0,16494.52,15970.33,16335.58,7843.22421583
11/14/2020,16339.06,16341.89,15715.1,16086.34,5046.32670498
11/15/2020,16092.8,16170.0,15786.46,15975.49,3225.70533016
11/16/2020,15975.49,16894.93,15875.5,16724.62,7511.71484029
11/17/2020,16727.85,17868.0,16570.0,17680.63,9824.73852957
11/18/2020,17681.77,18483.0,17041.47,17785.95,15717.92072069
11/19/2020,17792.96,18189.97,17346.62,17825.47,10506.69646215
11/20/2020,17822.37,18824.88,17755.81,18687.65,10020.01351326
11/21/2020,18685.08,18977.0,18333.45,18725.0,5937.50536305
11/22/2020,18726.43,18770.55,17600.0,18435.2,6417.21771734
11/23/2020,18432.6,18786.31,18001.95,18383.35,9412.08722183
11/24/2020,18386.92,19442.13,18068.56,19160.85,13262.83116668
11/25/2020,19175.13,19490.0,18470.91,18732.43,8962.62225501
11/26/2020,18727.24,18911.04,16218.0,17160.09,21424.98655676
11/27/2020,17168.31,17471.89,16435.47,17154.39,8964.83242941
11/28/2020,17160.38,17896.03,16875.01,17741.79,4471.52202455
11/29/2020,17724.41,18352.47,17534.87,18192.03,3736.1591794
11/30/2020,18196.75,19864.15,18196.75,19700.19,10612.67092499
12/01/2020,19703.53,19918.01,18100.0,18771.43,11799.58943351
12/02/2020,18773.21,19346.9,18334.0,19226.55,6749.36401948
12/03/2020,19220.09,19621.0,18881.62,19448.4,6196.52507218
12/04/2020,19439.94,19552.5,18573.89,18673.76,6261.69674357
12/05/2020,18650.08,19185.17,18500.0,19162.16,2376.72322359
12/06/2020,19162.17,19418.39,18870.62,19380.58,2503.4542629
12/07/2020,19385.13,19431.0,18905.0,19173.5,4323.27044132
12/08/2020,19183.13,19300.55,18163.52,18316.43,5979.96623279
12/09/2020,18311.31,18654.92,17640.33,18556.64,8906.94524733
12/10/2020,18546.38,18562.13,17908.0,18250.3,6784.45549144
12/11/2020,18250.3,18290.43,17569.58,18040.02,6687.92267389
12/12/2020,18031.23,18956.46,18022.55,18815.63,3515.32704607
12/13/2020,18806.83,19416.64,18628.1,19162.36,4251.96121032
12/14/2020,19151.82,19346.9,18979.21,19274.33,3618.37690457
12/15/2020,19274.33,19567.84,19050.0,19434.87,6750.77219425
12/16/2020,19434.55,21576.76,19277.66,21365.7,14974.62184371
12/17/2020,21358.96,23777.0,21244.04,22814.24,22626.69253048
12/18/2020,22829.89,23284.68,22360.93,23136.14,11360.33890442
12/19/2020,23142.05,24217.38,22719.78,23842.99,8672.0376961
12/20/2020,23842.38,24298.04,23092.77,23470.85,5095.96264009
12/21/2020,23470.85,24123.83,21864.86,22732.01,12675.12801873
12/22/2020,22750.07,23843.21,22383.59,23835.1,9367.60948339
12/23/2020,23819.08,24096.9,22624.92,23247.71,11541.96937133
12/24/2020,23215.0,23779.14,22700.1,23726.28,7185.48205493
12/25/2020,23747.22,24777.0,23403.82,24705.15,6469.22897257
12/26/2020,24714.01,26809.5,24485.32,26466.28,7491.46184626
12/27/2020,26472.89,28377.94,25770.0,26259.6,13234.33412894
12/28/2020,26242.82,27473.49,26079.6,27037.91,7987.77761059
12/29/2020,27037.9,27395.0,25831.85,27370.0,9577.27829174
12/30/2020,27370.0,29010.32,27328.37,28881.3,11741.7333812
12/31/2020,28893.21,29300.0,27930.75,28992.79,9477.67661813
01/01/2021,28999.63,29700.0,28720.0,29402.64,8781.46555456
01/02/2021,29410.77,33333.0,29050.0,32216.53,17867.8788985
01/03/2021,32216.51,34800.0,31977.45,33097.83,14160.5812801
01/04/2021,33068.83,33669.76,27734.0,32005.88,22446.94000548
01/05/2021,32054.23,34500.0,29936.26,34039.05,14806.49650719
01/06/2021,34081.24,37050.83,33348.27,36849.94,19219.28788972
01/07/2021,36875.96,40402.46,36327.5,39510.49,23102.26120863
01/08/2021,39510.59,42000.0,36618.36,40667.07,22183.95174233
01/09/2021,40682.76,41422.77,38788.16,40239.06,8535.84731272
01/10/2021,40239.06,41450.0,34322.07,38173.73,16218.9974052
01/11/2021,38164.88,38261.39,30261.13,35455.58,40786.96425433
01/12/2021,35449.71,36639.23,32479.91,34035.02,18267.87445007
01/13/2021,34035.02,37800.0,32327.76,37393.49,13662.38751261
01/14/2021,37393.49,40112.78,36717.23,39134.35,10923.5047334
01/15/2021,39147.98,39694.0,34380.0,36756.57,13499.11727006
01/16/2021,36778.66,37944.12,35350.0,36000.0,7688.58269814
01/17/2021,36013.51,36839.0,33833.55,35819.25,6821.71255949
01/18/2021,35826.36,37449.86,34777.85,36616.95,6251.2145414
01/19/2021,36665.82,37874.71,35888.0,35917.62,6578.85825052
01/20/2021,35888.13,36440.1,33400.0,35496.91,12160.46753333
01/21/2021,35516.17,35620.96,30044.16,30818.18,21214.6412581
01/22/2021,30817.86,33864.85,28800.0,32992.06,17019.5834508
01/23/2021,32989.1,33468.46,31426.11,32117.49,5255.74586786
01/24/2021,32098.38,33075.75,30960.77,32288.83,4658.70962563
01/25/2021,32289.06,34888.0,31939.12,32261.22,10038.75547087
01/26/2021,32264.15,32953.28,30847.4,32504.53,11554.91101117
01/27/2021,32521.65,32580.12,29150.49,30424.62,22403.70666206
01/28/2021,30427.34,33870.58,29899.99,33484.87,17879.35697563
01/29/2021,33488.66,38620.0,31990.0,34249.64,31439.61903418
01/30/2021,34265.71,34931.39,32860.0,34323.0,7281.28566632
01/31/2021,34300.19,34380.21,32193.7,33141.38,4750.12315608
02/01/2021,33110.32,34736.1,32333.01,33532.74,8374.05662032
02/02/2021,33497.16,36008.67,33431.67,35522.16,7225.86501969
02/03/2021,35496.91,37732.87,35382.45,37691.63,8777.33287657
02/04/2021,37693.0,38748.52,36197.65,36996.32,11762.80234811
02/05/2021,36984.28,38359.69,36618.36,38320.0,5211.97488137
02/06/2021,38320.0,41025.48,38230.81,39282.1,8635.66020711
02/07/2021,39274.8,39727.44,37412.93,38858.39,5973.24016085
02/08/2021,38870.36,46712.12,38050.97,46416.45,19053.71343569
02/09/2021,46445.51,48216.09,45000.0,46505.2,12505.08248337
02/10/2021,46493.9,47364.09,43746.06,44854.63,9483.3289564
02/11/2021,44854.63,48696.84,44040.96,47981.48,9390.81635484
02/12/2021,48044.88,49000.0,46231.16,47395.84,5970.13590277
02/13/2021,47424.25,48220.0,46133.0,47228.48,4271.67215148
02/14/2021,47258.66,49714.66,47081.02,48662.5,5201.6939256
02/15/2021,48620.48,49048.82,45914.75,47942.57,6924.33408866
02/16/2021,47954.05,50602.53,47036.02,49166.53,8376.07608814
02/17/2021,49136.7,52640.0,48896.19,52174.28,9571.64796874
02/18/2021,52141.23,52566.98,50869.61,51579.54,6330.14291878
02/19/2021,51560.46,56399.99,50627.32,55988.58,9229.78250415
02/20/2021,56000.59,57553.81,54000.0,55936.04,5187.25046252
02/21/2021,55919.75,58354.14,55537.99,57492.91,3562.96950963
02/22/2021,57485.74,57564.19,47400.0,54173.65,17002.83273081
02/23/2021,54173.64,54196.58,44845.72,48887.93,17766.39814895
02/24/2021,48927.33,51459.51,47000.0,49754.0,8774.36674339
02/25/2021,49715.13,52079.16,46723.0,47088.58,7920.69294708
02/26/2021,47070.18,48476.62,44151.97,46314.83,8126.22740854
02/27/2021,46324.15,48365.31,45050.0,46109.98,3071.56836645
02/28/2021,46142.1,46659.88,43021.0,45240.96,6668.91811403
03/01/2021,45261.56,49831.52,45020.25,49629.33,8512.7594378
03/02/2021,49641.89,50250.0,47069.52,48516.35,4945.78880692
03/03/2021,48438.0,52652.82,48168.45,50379.68,6151.4871525
03/04/2021,50376.05,51817.54,47500.0,48360.5,5641.61213573
03/05/2021,48353.09,49471.24,46294.0,48739.21,5219.24690875
03/06/2021,48774.67,49200.0,47082.29,48904.63,2141.06029528
03/07/2021,48933.12,51477.53,48933.12,50967.3,2818.44991057
03/08/2021,50952.55,52427.8,49316.98,52427.8,4419.56113432
03/09/2021,52427.8,54939.26,51857.0,54929.02,5428.89224399
03/10/2021,54927.29,57402.89,53010.0,55852.29,6916.27818124
03/11/2021,55918.09,58155.99,54269.0,57772.09,6640.48776529
03/12/2021,57847.92,58098.5,55011.0,57271.04,5232.31057076
03/13/2021,57297.67,61781.83,56080.96,61165.19,6187.83400169
03/14/2021,61177.03,61700.0,58959.57,59016.39,3274.12215493
03/15/2021,58956.9,60595.13,54555.0,55644.37,7725.21404982
03/16/2021,55616.42,56950.0,53221.0,56908.34,7733.22669474
03/17/2021,56928.38,58968.8,54124.0,58901.8,5840.07702599
03/18/2021,58939.73,60083.25,57000.0,57648.05,5516.46389423
03/19/2021,57648.01,59450.95,56279.34,58072.0,3523.48233151
03/20/2021,58029.94,59957.0,57815.61,58138.39,2382.94564802
03/21/2021,58072.87,58632.52,55500.0,57381.79,3628.79780904
03/22/2021,57410.54,58461.78,53715.0,54070.92,6566.96696309
03/23/2021,54117.71,55866.44,52933.03,54361.57,4996.46365198
03/24/2021,54360.07,57207.33,51638.76,52287.52,6867.5643368
03/25/2021,52281.77,53271.59,50360.0,51326.11,6682.61740401
03/26/2021,51292.65,55114.86,51263.38,55081.37,4874.25111496
03/27/2021,55081.26,56686.15,53948.35,55839.42,2609.96757961
03/28/2021,55817.85,56573.04,54677.51,55790.92,2073.4491914
03/29/2021,55790.28,58402.68,54892.42,57600.1,5360.42566319
03/30/2021,57623.66,59388.66,57011.0,58760.59,3392.33861916
03/31/2021,58767.75,59816.17,56713.45,58782.58,4595.25252072
04/01/2021,58789.96,59490.0,57935.42,58728.53,2786.58091029
04/02/2021,58744.0,60103.04,58450.0,59003.6,2564.6000207
04/03/2021,58967.61,59801.39,56922.0,57064.42,1663.26835296
04/04/2021,57064.13,58501.0,56466.25,58212.18,1440.63181986
04/05/2021,58213.69,59280.0,56800.0,59125.0,2402.43713513
04/06/2021,59135.36,59473.9,57216.0,58018.3,2711.39784733
04/07/2021,58024.9,58668.0,55441.93,55932.83,5454.57661606
04/08/2021,55912.38,58145.49,55680.4,58096.6,4586.80685854
04/09/2021,58066.18,58890.25,57657.43,58109.56,2660.64809651
04/10/2021,58129.02,61222.22,57870.0,59766.93,3917.95081704
04/11/2021,59773.19,60679.0,59165.15,59979.26,1822.72044967
04/12/2021,59972.26,61234.56,59361.11,59831.66,3707.43645474
04/13/2021,59814.87,63769.0,59780.0,63564.48,5711.52676941
